visit.id,GU,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,pred.fish.suitable,med,mean,sd,med.suitable,mean.suitable,sd.suitable
3146,Glide-Run,fuzzy,chinook,juvenile,1229.389,196.92,182,182,0.134,0.214,0.166,0.479,0.513,0.105
3146,Margin Attached Bar,fuzzy,chinook,juvenile,527.5500000000001,14.37,4,4,0.078,0.184,0.167,0.499,0.515,0.09
3146,Mid Channel Bar,fuzzy,chinook,juvenile,2.28,0,0,0,0.255,0.25,0.053,NA,NA,NA
3146,Pocket Pool,fuzzy,chinook,juvenile,3.29,NA,0,0,0.078,0.078,0,NA,NA,NA
3146,Pool,fuzzy,chinook,juvenile,235.67000000000002,38.93,54,54,0.251,0.245,0.161,0.506,0.527,0.098
3146,Riffle,fuzzy,chinook,juvenile,215.99,29.03,7,7,0.185,0.207,0.138,0.448,0.462,0.05
3146,Transition,fuzzy,chinook,juvenile,415.19,133.67,131,131,0.342,0.331,0.182,0.493,0.519,0.103
3161,Bank,nrei,steelhead,juvenile,51.11,0,0,0,-36.438,-34.291,11.65,NA,NA,NA
3161,Cascade,nrei,steelhead,juvenile,64.19200000000001,0.18,2,2,-32.343,-37.829,32.117,2.174,2.013,8.816
3161,Glide-Run,nrei,steelhead,juvenile,17.227,NA,0,0,-27.234,-26.831,10.181,NA,NA,NA
3161,Margin Attached Bar,nrei,steelhead,juvenile,72.995,NA,0,0,-35.197,-36.302,8.684,NA,NA,NA
3161,Mid Channel Bar,nrei,steelhead,juvenile,2.06,NA,0,0,-36.346,-35.555,2.662,NA,NA,NA
3161,Pocket Pool,nrei,steelhead,juvenile,5.77,0.26,2,2,-15.629,-17.251,12.95,1.758,2.331,1.596
3161,Pool,nrei,steelhead,juvenile,23.28,1.7,9,9,-9.937,-9.944,14.373,15.198,16.529,9.492
3161,Rapid,nrei,steelhead,juvenile,66.409,0.03,2,2,-30.861,-32.779,21.315,1.067,1.07,0.879
3161,Riffle,nrei,steelhead,juvenile,10.76,0.08,0,0,-27.659,-26.845,13.702,4.897,5.552,3.502
3161,Transition,nrei,steelhead,juvenile,56.637,0,0,0,-29.604,-30.624,14.172,NA,NA,NA
3161,Bank,fuzzy,chinook,spawner,51.11,0.03,0,0,0.078,0.083,0.043,0.49,0.5,0.082
3161,Cascade,fuzzy,chinook,spawner,64.19200000000001,0.63,0,0,0.078,0.093,0.062,0.437,0.44,0.029
3161,Glide-Run,fuzzy,chinook,spawner,17.227,0.17,0,0,0.078,0.089,0.053,0.449,0.454,0.038
3161,Margin Attached Bar,fuzzy,chinook,spawner,72.995,NA,0,0,0.078,0.078,0,NA,NA,NA
3161,Mid Channel Bar,fuzzy,chinook,spawner,2.06,NA,0,0,0.078,0.078,0,NA,NA,NA
3161,Pocket Pool,fuzzy,chinook,spawner,5.77,0.36,0,0,0.078,0.161,0.127,0.474,0.471,0.038
3161,Pool,fuzzy,chinook,spawner,23.28,3.36,0,0,0.078,0.192,0.16,0.468,0.507,0.087
3161,Rapid,fuzzy,chinook,spawner,66.409,0.07,0,0,0.078,0.082,0.028,0.41,0.422,0.025
3161,Riffle,fuzzy,chinook,spawner,10.76,0.19,0,0,0.078,0.1,0.077,0.442,0.453,0.053
3161,Transition,fuzzy,chinook,spawner,56.637,0.13,0,0,0.078,0.085,0.041,0.428,0.424,0.016
3161,Bank,fuzzy,steelhead,spawner,51.11,0.03,0,0,0.078,0.083,0.043,0.49,0.5,0.082
3161,Cascade,fuzzy,steelhead,spawner,64.19200000000001,0.63,0,0,0.078,0.093,0.062,0.437,0.44,0.029
3161,Glide-Run,fuzzy,steelhead,spawner,17.227,0.17,0,0,0.078,0.089,0.053,0.449,0.454,0.038
3161,Margin Attached Bar,fuzzy,steelhead,spawner,72.995,NA,0,0,0.078,0.078,0,NA,NA,NA
3161,Mid Channel Bar,fuzzy,steelhead,spawner,2.06,NA,0,0,0.078,0.078,0,NA,NA,NA
3161,Pocket Pool,fuzzy,steelhead,spawner,5.77,0.36,0,0,0.078,0.161,0.127,0.474,0.471,0.038
3161,Pool,fuzzy,steelhead,spawner,23.28,3.36,0,0,0.078,0.192,0.16,0.468,0.507,0.087
3161,Rapid,fuzzy,steelhead,spawner,66.409,0.07,0,0,0.078,0.082,0.028,0.41,0.422,0.025
3161,Riffle,fuzzy,steelhead,spawner,10.76,0.19,0,0,0.078,0.1,0.077,0.442,0.453,0.053
3161,Transition,fuzzy,steelhead,spawner,56.637,0.13,0,0,0.078,0.085,0.041,0.428,0.424,0.016
3161,Bank,fuzzy,chinook,juvenile,51.11,0.11,0,0,0.078,0.094,0.078,0.489,0.517,0.077
3161,Cascade,fuzzy,chinook,juvenile,64.19200000000001,1.33,0,0,0.078,0.101,0.086,0.504,0.506,0.067
3161,Glide-Run,fuzzy,chinook,juvenile,17.227,0.52,0,0,0.078,0.107,0.092,0.519,0.511,0.055
3161,Margin Attached Bar,fuzzy,chinook,juvenile,72.995,0.01,0,0,0.078,0.08,0.023,0.401,0.401,0
3161,Mid Channel Bar,fuzzy,chinook,juvenile,2.06,NA,0,0,0.078,0.08,0.016,NA,NA,NA
3161,Pocket Pool,fuzzy,chinook,juvenile,5.77,0.45,0,0,0.078,0.161,0.125,0.435,0.453,0.041
3161,Pool,fuzzy,chinook,juvenile,23.28,15.049999999999999,18,18,0.532,0.47,0.231,0.638,0.618,0.105
3161,Rapid,fuzzy,chinook,juvenile,66.409,0.19999999999999998,0,0,0.078,0.084,0.036,0.454,0.452,0.034
3161,Riffle,fuzzy,chinook,juvenile,10.76,0.2,0,0,0.078,0.1,0.077,0.44,0.459,0.072
3161,Transition,fuzzy,chinook,juvenile,56.637,0.39,0,0,0.078,0.094,0.061,0.454,0.45,0.03
323,Bank,nrei,steelhead,juvenile,279.428,3.3810000000000002,2,2,-10.039,-9.087,43.393,23.244,28.002,20.175
323,Cascade,nrei,steelhead,juvenile,200.024,24.24,27,27,-363.888,-684.175,1506.591,42.099,40.947,27.233
323,Glide-Run,nrei,steelhead,juvenile,144.61,13.07,19,19,-302.464,-317.802,188.823,45.93,41.639,28.573
323,Margin Attached Bar,nrei,steelhead,juvenile,160.51999999999998,0.31,1,1,-28.197,-42.738,66.516,31.273,33.907,26.124
323,Mid Channel Bar,nrei,steelhead,juvenile,6.71,NA,0,0,-30.178,-71.222,76.452,NA,NA,NA
323,NA,nrei,steelhead,juvenile,1.41,NA,0,0,-36.912,-33.259,5.341,NA,NA,NA
323,Pocket Pool,nrei,steelhead,juvenile,11.35,0.3,0,0,-362.252,-374.175,199.29,30.057,24.589,37.464
323,Pool,nrei,steelhead,juvenile,13.719999999999999,0.04,0,0,-461.07,-763.917,737.466,19.876,8.938,42.51
323,Rapid,nrei,steelhead,juvenile,339.31,48.17,47,47,-362.431,-415.588,326.408,42.852,40.152,26.234
323,Riffle,nrei,steelhead,juvenile,11.91,0.03,0,0,-463.865,-478.893,172.243,30.366,31.776,11.885
323,Transition,nrei,steelhead,juvenile,335.55899999999997,97.17999999999999,70,70,-20.728,-96.926,165.483,35.952,35.843,23.418
323,Bank,fuzzy,chinook,spawner,279.428,0,0,0,0.23,0.241,0.021,NA,NA,NA
323,Cascade,fuzzy,chinook,spawner,200.024,0,0,0,0.3,0.288,0.023,NA,NA,NA
323,Glide-Run,fuzzy,chinook,spawner,144.61,0,0,0,0.3,0.3,0.004,NA,NA,NA
323,Margin Attached Bar,fuzzy,chinook,spawner,160.51999999999998,0,0,0,0.23,0.238,0.019,NA,NA,NA
323,Mid Channel Bar,fuzzy,chinook,spawner,6.71,0,0,0,0.23,0.238,0.019,NA,NA,NA
323,NA,fuzzy,chinook,spawner,1.41,0,0,0,0.23,0.23,0,NA,NA,NA
323,Pocket Pool,fuzzy,chinook,spawner,11.35,0,0,0,0.3,0.3,0,NA,NA,NA
323,Pool,fuzzy,chinook,spawner,13.719999999999999,0,0,0,0.3,0.3,0,NA,NA,NA
323,Rapid,fuzzy,chinook,spawner,339.31,0,0,0,0.3,0.293,0.019,NA,NA,NA
323,Riffle,fuzzy,chinook,spawner,11.91,0,0,0,0.3,0.3,0,NA,NA,NA
323,Transition,fuzzy,chinook,spawner,335.55899999999997,0,0,0,0.288,0.273,0.029,NA,NA,NA
323,Bank,fuzzy,steelhead,spawner,279.428,0,0,0,0.078,0.08,0.018,NA,NA,NA
323,Cascade,fuzzy,steelhead,spawner,200.024,0,0,0,0.23,0.188,0.066,NA,NA,NA
323,Glide-Run,fuzzy,steelhead,spawner,144.61,0,0,0,0.23,0.213,0.044,NA,NA,NA
323,Margin Attached Bar,fuzzy,steelhead,spawner,160.51999999999998,0,0,0,0.078,0.089,0.037,NA,NA,NA
323,Mid Channel Bar,fuzzy,steelhead,spawner,6.71,0,0,0,0.078,0.089,0.036,NA,NA,NA
323,NA,fuzzy,steelhead,spawner,1.41,0,0,0,0.078,0.078,0,NA,NA,NA
323,Pocket Pool,fuzzy,steelhead,spawner,11.35,0,0,0,0.23,0.225,0.024,NA,NA,NA
323,Pool,fuzzy,steelhead,spawner,13.719999999999999,0,0,0,0.23,0.23,0.007,NA,NA,NA
323,Rapid,fuzzy,steelhead,spawner,339.31,0,0,0,0.23,0.195,0.062,NA,NA,NA
323,Riffle,fuzzy,steelhead,spawner,11.91,0,0,0,0.23,0.23,0.008,NA,NA,NA
323,Transition,fuzzy,steelhead,spawner,335.55899999999997,0,0,0,0.078,0.123,0.066,NA,NA,NA
323,Bank,fuzzy,chinook,juvenile,279.428,2.9109999999999996,4,4,0.078,0.183,0.167,0.495,0.502,0.066
323,Cascade,fuzzy,chinook,juvenile,200.024,19.57,27,27,0.078,0.155,0.144,0.508,0.513,0.073
323,Glide-Run,fuzzy,chinook,juvenile,144.61,8.24,11,11,0.078,0.125,0.111,0.481,0.49,0.06
323,Margin Attached Bar,fuzzy,chinook,juvenile,160.51999999999998,0.47,0,0,0.078,0.13,0.113,0.456,0.48,0.067
323,Mid Channel Bar,fuzzy,chinook,juvenile,6.71,0.04,0,0,0.078,0.116,0.1,0.446,0.451,0.043
323,NA,fuzzy,chinook,juvenile,1.41,NA,0,0,0.078,0.078,0,NA,NA,NA
323,Pocket Pool,fuzzy,chinook,juvenile,11.35,0.06999999999999999,0,0,0.078,0.095,0.057,0.451,0.475,0.049
323,Pool,fuzzy,chinook,juvenile,13.719999999999999,0,0,0,0.078,0.08,0.02,NA,NA,NA
323,Rapid,fuzzy,chinook,juvenile,339.31,29.82,28,28,0.078,0.148,0.133,0.479,0.487,0.059
323,Riffle,fuzzy,chinook,juvenile,11.91,0.01,0,0,0.078,0.08,0.018,0.405,0.405,0
323,Transition,fuzzy,chinook,juvenile,335.55899999999997,72.37,39,39,0.252,0.259,0.171,0.48,0.491,0.063
3275,Bank,nrei,steelhead,juvenile,1979.221,17.75,67,67,-22.685,-9.155,55.846,47.444,50.404,30.616
3275,Glide-Run,nrei,steelhead,juvenile,5123.919,229.23,733,733,15.186,18.1,49.495,55.841,55.382,28.97
3275,Margin Attached Bar,nrei,steelhead,juvenile,6605.243,0.75,1,1,-31.567,-24.786,17.127,29.644,33.655,17.183
3275,Pond,nrei,steelhead,juvenile,920.845,0.52,2,2,-36.912,-36.631,3.127,22.729,25.112,18.696
3275,Pool,nrei,steelhead,juvenile,3580.5299999999997,316.68,1260,1260,43.88,42.842,39.041,57.637,58.279,29.091
3275,Riffle,nrei,steelhead,juvenile,1629.8700000000001,47.42,151,151,35.685,13.634,82.37,66.379,61.315,24.873
3275,Transition,nrei,steelhead,juvenile,6660.034000000001,72.619,196,196,-32.144,-11.518,47.565,49.66,52.259,30.735
3275,Bank,fuzzy,chinook,spawner,1979.221,37.323,2,2,0.078,0.165,0.149,0.591,0.594,0.127
3275,Glide-Run,fuzzy,chinook,spawner,5123.919,1121.551,40,40,0.225,0.283,0.222,0.59,0.603,0.11
3275,Margin Attached Bar,fuzzy,chinook,spawner,6605.243,NA,0,0,0.078,0.088,0.035,NA,NA,NA
3275,Mid Channel Bar,fuzzy,chinook,spawner,448.37,NA,0,0,0.078,0.078,0,NA,NA,NA
3275,Pond,fuzzy,chinook,spawner,920.845,NA,0,0,0.078,0.078,0,NA,NA,NA
3275,Pool,fuzzy,chinook,spawner,3580.5299999999997,930.5020000000001,7,7,0.231,0.292,0.195,0.581,0.585,0.094
3275,Riffle,fuzzy,chinook,spawner,1629.8700000000001,405.33000000000004,10,10,0.313,0.334,0.206,0.53,0.564,0.127
3275,Transition,fuzzy,chinook,spawner,6660.034000000001,279.287,1,1,0.078,0.178,0.159,0.52,0.554,0.118
3275,Bank,fuzzy,steelhead,spawner,1979.221,37.323,3,3,0.078,0.165,0.149,0.591,0.594,0.127
3275,Glide-Run,fuzzy,steelhead,spawner,5123.919,1121.551,46,46,0.225,0.283,0.222,0.59,0.603,0.11
3275,Margin Attached Bar,fuzzy,steelhead,spawner,6605.243,NA,0,0,0.078,0.088,0.035,NA,NA,NA
3275,Mid Channel Bar,fuzzy,steelhead,spawner,448.37,NA,0,0,0.078,0.078,0,NA,NA,NA
3275,Pond,fuzzy,steelhead,spawner,920.845,NA,0,0,0.078,0.078,0,NA,NA,NA
3275,Pool,fuzzy,steelhead,spawner,3580.5299999999997,930.5020000000001,15,15,0.231,0.292,0.195,0.581,0.585,0.094
3275,Riffle,fuzzy,steelhead,spawner,1629.8700000000001,405.33000000000004,15,15,0.313,0.334,0.206,0.53,0.564,0.127
3275,Transition,fuzzy,steelhead,spawner,6660.034000000001,279.287,5,5,0.078,0.178,0.159,0.52,0.554,0.118
3275,Bank,fuzzy,chinook,juvenile,1979.221,462.839,651,651,0.907,0.758,0.242,0.908,0.83,0.117
3275,Glide-Run,fuzzy,chinook,juvenile,5123.919,3654.341,4264,4264,0.801,0.73,0.23,0.844,0.794,0.135
3275,Margin Attached Bar,fuzzy,chinook,juvenile,6605.243,153.377,1,1,0.484,0.418,0.279,0.658,0.645,0.116
3275,Mid Channel Bar,fuzzy,chinook,juvenile,448.37,NA,0,0,0.078,0.078,0,NA,NA,NA
3275,Pond,fuzzy,chinook,juvenile,920.845,142.192,329,329,0.911,0.903,0.034,0.911,0.903,0.034
3275,Pool,fuzzy,chinook,juvenile,3580.5299999999997,3531.692,7221,7221,0.911,0.862,0.117,0.911,0.87,0.092
3275,Riffle,fuzzy,chinook,juvenile,1629.8700000000001,597.861,100,100,0.428,0.424,0.295,0.684,0.678,0.151
3275,Transition,fuzzy,chinook,juvenile,6660.034000000001,1860.0700000000002,1336,1336,0.668,0.565,0.307,0.731,0.745,0.14
3297,Bank,nrei,steelhead,juvenile,1916.35,10.309,11,11,-28.928,-20.281,23.038,35.64,40.355,26.228
3297,Glide-Run,nrei,steelhead,juvenile,6741.064,819.775,1792,1792,32.112,-43.732,209.724,55.66,50.692,31.541
3297,Margin Attached Bar,nrei,steelhead,juvenile,3034.443,2.98,3,3,-29.586,-15.499,28.482,31.047,34.884,21.096
3297,Mid Channel Bar,nrei,steelhead,juvenile,1805.726,6.63,23,23,-26.459,-17.742,27.017,42.056,41.818,21.732
3297,NA,nrei,steelhead,juvenile,13.73,0.03,0,0,-35.434,-32.444,10.801,27.202,28.942,15.103
3297,Pocket Pool,nrei,steelhead,juvenile,74.79,2.95,8,8,-32.269,-83.815,138.12,23.229,27.427,42.831
3297,Pool,nrei,steelhead,juvenile,1606.8999999999999,275.7,861,861,49.467,14.681,97.715,59.889,53.772,31.412
3297,Rapid,nrei,steelhead,juvenile,621.871,14.42,30,30,-19.446,-12.46,25.63,34.496,38.952,26.286
3297,Riffle,nrei,steelhead,juvenile,1776.74,177.17000000000002,387,387,52.067,-3.097,108.762,63.518,57.046,28.644
3297,Transition,nrei,steelhead,juvenile,3671.061,173.127,332,332,2.802,8.439,55.703,54.069,50.665,29.598
3297,Bank,fuzzy,chinook,spawner,1916.35,19.896,0,0,0.23,0.234,0.1,0.49,0.523,0.091
3297,Glide-Run,fuzzy,chinook,spawner,6741.064,1653.187,36,36,0.3,0.342,0.155,0.487,0.529,0.116
3297,Margin Attached Bar,fuzzy,chinook,spawner,3034.443,3.3,0,0,0.213,0.194,0.08,0.438,0.452,0.05
3297,Mid Channel Bar,fuzzy,chinook,spawner,1805.726,10.47,0,0,0.23,0.233,0.088,0.474,0.481,0.064
3297,NA,fuzzy,chinook,spawner,13.73,NA,0,0,0.23,0.231,0.006,NA,NA,NA
3297,Pocket Pool,fuzzy,chinook,spawner,74.79,4.01,0,0,0.235,0.267,0.122,0.624,0.64,0.081
3297,Pool,fuzzy,chinook,spawner,1606.8999999999999,488.71999999999997,6,6,0.3,0.358,0.145,0.501,0.53,0.093
3297,Rapid,fuzzy,chinook,spawner,621.871,NA,0,0,0.078,0.152,0.078,NA,NA,NA
3297,Riffle,fuzzy,chinook,spawner,1776.74,98.03,2,2,0.3,0.309,0.105,0.575,0.594,0.123
3297,Transition,fuzzy,chinook,spawner,3671.061,213.427,5,5,0.237,0.265,0.142,0.502,0.555,0.124
3297,Bank,fuzzy,steelhead,spawner,1916.35,22.256,0,0,0.078,0.12,0.122,0.471,0.512,0.091
3297,Glide-Run,fuzzy,steelhead,spawner,6741.064,1499.517,46,46,0.23,0.268,0.199,0.492,0.539,0.117
3297,Margin Attached Bar,fuzzy,steelhead,spawner,3034.443,3.55,0,0,0.078,0.099,0.073,0.439,0.453,0.048
3297,Mid Channel Bar,fuzzy,steelhead,spawner,1805.726,11.93,0,0,0.078,0.118,0.114,0.472,0.476,0.06
3297,NA,fuzzy,steelhead,spawner,13.73,NA,0,0,0.078,0.078,0,NA,NA,NA
3297,Pocket Pool,fuzzy,steelhead,spawner,74.79,4,0,0,0.078,0.189,0.152,0.624,0.641,0.081
3297,Pool,fuzzy,steelhead,spawner,1606.8999999999999,475.09,10,10,0.078,0.255,0.214,0.504,0.532,0.093
3297,Rapid,fuzzy,steelhead,spawner,621.871,NA,0,0,0.078,0.078,0,NA,NA,NA
3297,Riffle,fuzzy,steelhead,spawner,1776.74,98.03,4,4,0.078,0.15,0.158,0.575,0.594,0.123
3297,Transition,fuzzy,steelhead,spawner,3671.061,219.988,5,5,0.078,0.166,0.171,0.492,0.553,0.122
3297,Bank,fuzzy,chinook,juvenile,1916.35,126.671,78,78,0.314,0.328,0.232,0.56,0.572,0.113
3297,Glide-Run,fuzzy,chinook,juvenile,6741.064,2868.245,2484,2484,0.414,0.375,0.22,0.535,0.556,0.112
3297,Margin Attached Bar,fuzzy,chinook,juvenile,3034.443,31.95,29,29,0.078,0.171,0.181,0.537,0.54,0.18
3297,Mid Channel Bar,fuzzy,chinook,juvenile,1805.726,56.239999999999995,4,4,0.078,0.234,0.201,0.515,0.493,0.147
3297,NA,fuzzy,chinook,juvenile,13.73,3.91,0,0,0.476,0.436,0.143,0.517,0.513,0.056
3297,Pocket Pool,fuzzy,chinook,juvenile,74.79,24.61,50,50,0.292,0.339,0.282,0.579,0.624,0.16
3297,Pool,fuzzy,chinook,juvenile,1606.8999999999999,972.96,1306,1306,0.485,0.467,0.194,0.537,0.568,0.121
3297,Rapid,fuzzy,chinook,juvenile,621.871,207.79,774,774,0.917,0.753,0.213,0.917,0.798,0.136
3297,Riffle,fuzzy,chinook,juvenile,1776.74,664.024,85,85,0.45,0.379,0.198,0.508,0.519,0.078
3297,Transition,fuzzy,chinook,juvenile,3671.061,873.323,632,632,0.415,0.375,0.236,0.564,0.571,0.121
3413,Bank,nrei,steelhead,juvenile,88.75,0.56,0,0,-25.954,-23.245,16.394,12.718,15.453,10.858
3413,Glide-Run,nrei,steelhead,juvenile,170.28,121.63999999999999,69,69,38.339,18.018,66.586,48.879,45.528,21.197
3413,Margin Attached Bar,nrei,steelhead,juvenile,102.32000000000001,NA,0,0,-38.545,-38.329,0.861,NA,NA,NA
3413,Pocket Pool,nrei,steelhead,juvenile,4.25,4.18,3,3,65.731,65.198,12.822,65.808,65.502,12.141
3413,Pool,nrei,steelhead,juvenile,53.99,52.71,27,27,71.883,65.006,26.085,72.421,67.538,18.369
3413,Riffle,nrei,steelhead,juvenile,67.03,53.55,24,24,34.281,31.494,27.339,40.77,39.289,19.868
3413,Transition,nrei,steelhead,juvenile,128.79,19.701,5,5,-11.855,-5.519,26.675,23.045,26.983,19.682
3413,Bank,fuzzy,chinook,spawner,88.75,NA,0,0,0.23,0.23,0.031,NA,NA,NA
3413,Glide-Run,fuzzy,chinook,spawner,170.28,5.890000000000001,0,0,0.286,0.291,0.051,0.408,0.425,0.034
3413,Margin Attached Bar,fuzzy,chinook,spawner,102.32000000000001,NA,0,0,0.23,0.223,0.031,NA,NA,NA
3413,Pocket Pool,fuzzy,chinook,spawner,4.25,0.1,0,0,0.3,0.339,0.05,0.497,0.498,0.01
3413,Pool,fuzzy,chinook,spawner,53.99,3.01,0,0,0.3,0.328,0.058,0.462,0.464,0.037
3413,Riffle,fuzzy,chinook,spawner,67.03,3.26,0,0,0.353,0.336,0.063,0.408,0.408,0.005
3413,Transition,fuzzy,chinook,spawner,128.79,NA,0,0,0.23,0.227,0.059,NA,NA,NA
3413,Bank,fuzzy,steelhead,spawner,88.75,NA,0,0,0.078,0.094,0.051,NA,NA,NA
3413,Glide-Run,fuzzy,steelhead,spawner,170.28,2.56,0,0,0.078,0.143,0.106,0.433,0.448,0.042
3413,Margin Attached Bar,fuzzy,steelhead,spawner,102.32000000000001,NA,0,0,0.078,0.078,0,NA,NA,NA
3413,Pocket Pool,fuzzy,steelhead,spawner,4.25,0.1,0,0,0.078,0.181,0.124,0.497,0.498,0.01
3413,Pool,fuzzy,steelhead,spawner,53.99,3.01,0,0,0.118,0.176,0.13,0.462,0.464,0.037
3413,Riffle,fuzzy,steelhead,spawner,67.03,0.23,0,0,0.301,0.288,0.078,0.426,0.423,0.011
3413,Transition,fuzzy,steelhead,spawner,128.79,NA,0,0,0.078,0.111,0.076,NA,NA,NA
3413,Bank,fuzzy,chinook,juvenile,88.75,0.53,0,0,0.078,0.122,0.101,0.438,0.45,0.038
3413,Glide-Run,fuzzy,chinook,juvenile,170.28,83.88,40,40,0.436,0.414,0.137,0.484,0.499,0.076
3413,Margin Attached Bar,fuzzy,chinook,juvenile,102.32000000000001,NA,0,0,0.078,0.078,0,NA,NA,NA
3413,Pocket Pool,fuzzy,chinook,juvenile,4.25,2.8,0,0,0.475,0.474,0.03,0.475,0.476,0.027
3413,Pool,fuzzy,chinook,juvenile,53.99,25.21,53,53,0.516,0.52,0.093,0.533,0.54,0.077
3413,Riffle,fuzzy,chinook,juvenile,67.03,51.28,38,38,0.481,0.45,0.139,0.511,0.513,0.06
3413,Transition,fuzzy,chinook,juvenile,128.79,12.18,0,0,0.078,0.189,0.149,0.448,0.465,0.054
3415,Bank,nrei,steelhead,juvenile,350.17,0.17,0,0,-30.414,-28.005,8.765,7.765,7.855,4.382
3415,Glide-Run,nrei,steelhead,juvenile,598.38,421.821,292,292,40.235,-5.644,92.792,52.111,49.156,24.175
3415,Margin Attached Bar,nrei,steelhead,juvenile,177.98,2.37,4,4,-24.567,-21.118,22.67,18.978,21.183,13.668
3415,Pocket Pool,nrei,steelhead,juvenile,13.19,6.2299999999999995,8,8,-52.695,-56.834,86.384,35.146,29.267,22.549
3415,Pool,nrei,steelhead,juvenile,109.58,102.51,86,86,58.273,45.647,50.657,59.878,56.56,19.412
3415,Transition,nrei,steelhead,juvenile,524.9,308.849,127,127,35.465,24.875,47.785,47.679,45.612,22.514
3415,Bank,fuzzy,chinook,spawner,350.17,0,0,0,0.23,0.231,0.003,NA,NA,NA
3415,Glide-Run,fuzzy,chinook,spawner,598.38,0,0,0,0.3,0.299,0.004,NA,NA,NA
3415,Margin Attached Bar,fuzzy,chinook,spawner,177.98,0,0,0,0.23,0.234,0.01,NA,NA,NA
3415,Mid Channel Bar,fuzzy,chinook,spawner,2.22,0,0,0,NA,NA,NA,NA,NA,NA
3415,Pocket Pool,fuzzy,chinook,spawner,13.19,0,0,0,0.3,0.3,0,NA,NA,NA
3415,Pool,fuzzy,chinook,spawner,109.58,0,0,0,0.3,0.3,0.003,NA,NA,NA
3415,Transition,fuzzy,chinook,spawner,524.9,0,0,0,0.271,0.269,0.028,NA,NA,NA
3415,Bank,fuzzy,steelhead,spawner,350.17,0,0,0,0.078,0.078,0,NA,NA,NA
3415,Glide-Run,fuzzy,steelhead,spawner,598.38,0,0,0,0.078,0.112,0.055,NA,NA,NA
3415,Margin Attached Bar,fuzzy,steelhead,spawner,177.98,0,0,0,0.078,0.078,0,NA,NA,NA
3415,Mid Channel Bar,fuzzy,steelhead,spawner,2.22,0,0,0,NA,NA,NA,NA,NA,NA
3415,Pocket Pool,fuzzy,steelhead,spawner,13.19,0,0,0,0.136,0.138,0.058,NA,NA,NA
3415,Pool,fuzzy,steelhead,spawner,109.58,0,0,0,0.078,0.086,0.031,NA,NA,NA
3415,Transition,fuzzy,steelhead,spawner,524.9,0,0,0,0.078,0.081,0.019,NA,NA,NA
3415,Bank,fuzzy,chinook,juvenile,350.17,0.59,0,0,0.078,0.102,0.07,0.431,0.439,0.028
3415,Glide-Run,fuzzy,chinook,juvenile,598.38,274.091,168,168,0.385,0.371,0.13,0.478,0.486,0.056
3415,Margin Attached Bar,fuzzy,chinook,juvenile,177.98,4.4,2,2,0.078,0.141,0.128,0.47,0.487,0.066
3415,Pocket Pool,fuzzy,chinook,juvenile,13.19,1.63,0,0,0.283,0.299,0.08,0.418,0.421,0.014
3415,Pool,fuzzy,chinook,juvenile,109.58,80.38,25,25,0.454,0.438,0.095,0.483,0.482,0.048
3415,Transition,fuzzy,chinook,juvenile,524.9,276.499,235,235,0.421,0.377,0.171,0.498,0.505,0.064
3432,Bank,nrei,steelhead,juvenile,112.85,0.65,3,3,-24.701,-25.591,29.895,8.17,8.672,11.173
3432,Cascade,nrei,steelhead,juvenile,290.417,102.26,73,73,-0.49,-20.909,83.232,29.89,29.294,29.725
3432,Margin Attached Bar,nrei,steelhead,juvenile,155.07,0.29000000000000004,0,0,-27.566,-25.46,23.153,12.232,10.992,15.076
3432,Mid Channel Bar,nrei,steelhead,juvenile,57.410000000000004,0.09000000000000001,1,1,-27.573,-44.19,52.579,1.412,0.383,17.078
3432,Pocket Pool,nrei,steelhead,juvenile,7.67,7.45,9,9,55.527,49.595,30.851,56.059,53.144,19.847
3432,Pool,nrei,steelhead,juvenile,26.57,22.73,23,23,69.972,57.32,41.055,71.838,65.562,23.438
3432,Rapid,nrei,steelhead,juvenile,107.07000000000001,53.96,32,32,24.889,8.787,59.603,41.054,38.583,23.352
3432,Riffle,nrei,steelhead,juvenile,17.919999999999998,8.16,4,4,21.633,9.678,53.766,30.611,30.466,20.129
3432,Transition,nrei,steelhead,juvenile,222.283,34.908,13,13,-7.341,-8.381,37.263,14.84,18.296,24.037
3432,Bank,fuzzy,chinook,spawner,112.85,NA,0,0,0.23,0.233,0.01,NA,NA,NA
3432,Cascade,fuzzy,chinook,spawner,290.417,2.74,0,0,0.26,0.263,0.031,0.403,0.403,0
3432,Margin Attached Bar,fuzzy,chinook,spawner,155.07,NA,0,0,0.23,0.233,0.015,NA,NA,NA
3432,Mid Channel Bar,fuzzy,chinook,spawner,57.410000000000004,NA,0,0,0.23,0.208,0.051,NA,NA,NA
3432,Pocket Pool,fuzzy,chinook,spawner,7.67,NA,0,0,0.3,0.3,0.002,NA,NA,NA
3432,Pool,fuzzy,chinook,spawner,26.57,2.27,0,0,0.3,0.303,0.037,0.403,0.403,0
3432,Rapid,fuzzy,chinook,spawner,107.07000000000001,NA,0,0,0.272,0.268,0.025,NA,NA,NA
3432,Riffle,fuzzy,chinook,spawner,17.919999999999998,0.29,0,0,0.26,0.264,0.032,0.403,0.403,0
3432,Transition,fuzzy,chinook,spawner,222.283,NA,0,0,0.23,0.24,0.015,NA,NA,NA
