visit.id,UnitForm,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,pred.fish.suitable,med,mean,sd,med.suitable,mean.suitable,sd.suitable
3146,Mound,nrei,steelhead,juvenile,520.94,14.09,5,5,-18.324,-21.959,66.766,25.086,27.732,20.843
3146,Mound Transition,nrei,steelhead,juvenile,219.45000000000002,94.42999999999999,50,50,11.459,3.412,63.16,28.989,32.09,22.904
3146,Plane,nrei,steelhead,juvenile,566.4,316.22,220,220,17.987,-1.978,69.35,36.538,36.161,22.691
3146,Saddle,nrei,steelhead,juvenile,212.93,59.11,44,44,-159.222,-137.085,147.461,48.492,42.541,28.112
3146,Trough,nrei,steelhead,juvenile,608.14,225.98,186,186,-71.895,-80.429,130.498,48.744,45.025,25.61
3146,Wall,nrei,steelhead,juvenile,285.49,72.781,60,60,19.416,5.552,69.506,42.079,41.714,24.93
3146,Bowl,fuzzy,chinook,spawner,236.62,131.57,7,7,0.411,0.501,0.221,0.725,0.65,0.192
3146,Bowl Transition,fuzzy,chinook,spawner,264.43,57.4,1,1,0.3,0.357,0.117,0.525,0.546,0.122
3146,Mound,fuzzy,chinook,spawner,520.94,6.81,0,0,0.229,0.228,0.129,0.588,0.593,0.122
3146,Mound Transition,fuzzy,chinook,spawner,219.45000000000002,61.870000000000005,0,0,0.3,0.347,0.194,0.533,0.573,0.133
3146,Plane,fuzzy,chinook,spawner,566.4,319.24,4,4,0.447,0.433,0.216,0.558,0.583,0.13
3146,Saddle,fuzzy,chinook,spawner,212.93,51.31,2,2,0.33,0.392,0.165,0.746,0.646,0.154
3146,Trough,fuzzy,chinook,spawner,608.14,286.53999999999996,7,7,0.384,0.451,0.186,0.603,0.61,0.147
3146,Wall,fuzzy,chinook,spawner,285.49,44.54,0,0,0.3,0.345,0.18,0.561,0.57,0.116
3146,Bowl,fuzzy,steelhead,spawner,236.62,93.77,7,7,0.348,0.459,0.256,0.758,0.746,0.142
3146,Bowl Transition,fuzzy,steelhead,spawner,264.43,39.76,2,2,0.258,0.305,0.138,0.599,0.597,0.114
3146,Mound,fuzzy,steelhead,spawner,520.94,6.83,0,0,0.078,0.141,0.142,0.588,0.593,0.122
3146,Mound Transition,fuzzy,steelhead,spawner,219.45000000000002,60.660000000000004,0,0,0.239,0.302,0.225,0.542,0.581,0.129
3146,Plane,fuzzy,steelhead,spawner,566.4,303.97999999999996,5,5,0.447,0.41,0.238,0.566,0.593,0.126
3146,Saddle,fuzzy,steelhead,spawner,212.93,47.949999999999996,4,4,0.237,0.329,0.196,0.748,0.65,0.163
3146,Trough,fuzzy,steelhead,spawner,608.14,256.88,9,9,0.349,0.41,0.224,0.621,0.634,0.138
3146,Wall,fuzzy,steelhead,spawner,285.49,40.760000000000005,0,0,0.224,0.275,0.221,0.582,0.589,0.112
3146,Bowl,fuzzy,chinook,juvenile,236.62,37.55,54,54,0.248,0.242,0.16,0.508,0.529,0.099
3146,Bowl Transition,fuzzy,chinook,juvenile,264.43,27.52,36,36,0.078,0.17,0.155,0.485,0.538,0.128
3146,Mound,fuzzy,chinook,juvenile,520.94,13.79,4,4,0.078,0.183,0.164,0.497,0.514,0.09
3146,Mound Transition,fuzzy,chinook,juvenile,219.45000000000002,50.830000000000005,40,40,0.285,0.295,0.178,0.509,0.523,0.099
3146,Plane,fuzzy,chinook,juvenile,566.4,137.48000000000002,93,93,0.261,0.27,0.17,0.474,0.499,0.092
3146,Saddle,fuzzy,chinook,juvenile,212.93,28.85,7,7,0.181,0.206,0.139,0.448,0.462,0.05
3146,Trough,fuzzy,chinook,juvenile,608.14,116.32,144,144,0.155,0.228,0.178,0.489,0.526,0.11
3146,Wall,fuzzy,chinook,juvenile,285.49,69.21,36,36,0.384,0.349,0.208,0.522,0.536,0.093
3161,Bowl,nrei,steelhead,juvenile,26.54,1.96,11,11,-10.231,-10.186,13.829,14.643,15.555,9.848
3161,Bowl Transition,nrei,steelhead,juvenile,47.69,0.08,3,3,-31.524,-36.34,29.901,1.177,2.77,13.56
3161,Mound,nrei,steelhead,juvenile,67,NA,0,0,-35.899,-36.164,7.35,NA,NA,NA
3161,Mound Transition,nrei,steelhead,juvenile,20.31,NA,0,0,-32.604,-34.2,12.505,NA,NA,NA
3161,Plane,nrei,steelhead,juvenile,69.1,0,0,0,-31.971,-34.848,23.279,NA,NA,NA
3161,Saddle,nrei,steelhead,juvenile,9.979999999999999,0.08,0,0,-27.506,-26.755,13.849,4.897,5.552,3.502
3161,Trough,nrei,steelhead,juvenile,78.03,0.13,1,1,-29.062,-29.916,17.102,2.605,1.547,5.069
3161,Wall,nrei,steelhead,juvenile,51.79,0,0,0,-36.61,-34.41,11.422,NA,NA,NA
3161,Bowl,fuzzy,chinook,spawner,26.54,3.72,0,0,0.078,0.195,0.158,0.468,0.504,0.084
3161,Bowl Transition,fuzzy,chinook,spawner,47.69,0.29,0,0,0.078,0.089,0.049,0.429,0.445,0.041
3161,Mound,fuzzy,chinook,spawner,67,NA,0,0,0.078,0.078,0,NA,NA,NA
3161,Mound Transition,fuzzy,chinook,spawner,20.31,NA,0,0,0.078,0.08,0.021,NA,NA,NA
3161,Plane,fuzzy,chinook,spawner,69.1,0.14,0,0,0.078,0.086,0.044,0.428,0.422,0.016
3161,Saddle,fuzzy,chinook,spawner,9.979999999999999,0.19,0,0,0.078,0.1,0.078,0.442,0.453,0.053
3161,Trough,fuzzy,chinook,spawner,78.03,0.5700000000000001,0,0,0.078,0.086,0.046,0.44,0.441,0.025
3161,Wall,fuzzy,chinook,spawner,51.79,0.03,0,0,0.078,0.083,0.043,0.49,0.5,0.082
3161,Bowl,fuzzy,steelhead,spawner,26.54,3.72,0,0,0.078,0.195,0.158,0.468,0.504,0.084
3161,Bowl Transition,fuzzy,steelhead,spawner,47.69,0.29,0,0,0.078,0.089,0.049,0.429,0.445,0.041
3161,Mound,fuzzy,steelhead,spawner,67,NA,0,0,0.078,0.078,0,NA,NA,NA
3161,Mound Transition,fuzzy,steelhead,spawner,20.31,NA,0,0,0.078,0.08,0.021,NA,NA,NA
3161,Plane,fuzzy,steelhead,spawner,69.1,0.14,0,0,0.078,0.086,0.044,0.428,0.422,0.016
3161,Saddle,fuzzy,steelhead,spawner,9.979999999999999,0.19,0,0,0.078,0.1,0.078,0.442,0.453,0.053
3161,Trough,fuzzy,steelhead,spawner,78.03,0.5700000000000001,0,0,0.078,0.086,0.046,0.44,0.441,0.025
3161,Wall,fuzzy,steelhead,spawner,51.79,0.03,0,0,0.078,0.083,0.043,0.49,0.5,0.082
3161,Bowl,fuzzy,chinook,juvenile,26.54,15.5,18,18,0.486,0.439,0.237,0.633,0.613,0.107
3161,Bowl Transition,fuzzy,chinook,juvenile,47.69,0.35,0,0,0.078,0.091,0.057,0.508,0.521,0.075
3161,Mound,fuzzy,chinook,juvenile,67,0.01,0,0,0.078,0.08,0.024,0.401,0.401,0
3161,Mound Transition,fuzzy,chinook,juvenile,20.31,0,0,0,0.078,0.082,0.026,NA,NA,NA
3161,Plane,fuzzy,chinook,juvenile,69.1,0.54,0,0,0.078,0.091,0.059,0.458,0.46,0.032
3161,Saddle,fuzzy,chinook,juvenile,9.979999999999999,0.2,0,0,0.078,0.1,0.077,0.44,0.459,0.072
3161,Trough,fuzzy,chinook,juvenile,78.03,1.55,0,0,0.078,0.097,0.077,0.501,0.5,0.063
3161,Wall,fuzzy,chinook,juvenile,51.79,0.11,0,0,0.078,0.094,0.078,0.489,0.517,0.077
323,Bowl,nrei,steelhead,juvenile,25.07,0.33999999999999997,0,0,-402.76,-599.775,607.081,28.874,22.489,38.413
323,Bowl Transition,nrei,steelhead,juvenile,252.93,21.61,26,26,-429.363,-622.328,1126.767,49.832,46.628,27.16
323,Mound,nrei,steelhead,juvenile,199.917,0.31,1,1,-28.202,-43.174,65.699,31.273,33.907,26.124
323,Mound Transition,nrei,steelhead,juvenile,125.38,16.37,3,3,-12.252,-55.029,128.047,19.044,23.151,18.924
323,Plane,nrei,steelhead,juvenile,315.792,104.499,85,85,-34.254,-116.957,179.723,36.601,36.099,23.526
323,Saddle,nrei,steelhead,juvenile,11.91,0.03,0,0,-463.865,-478.893,172.243,30.366,31.776,11.885
323,Trough,nrei,steelhead,juvenile,328.43,40.18,49,49,-309.09,-342.199,252.899,43.758,40.701,26.873
323,Wall,nrei,steelhead,juvenile,245.12,3.3810000000000002,2,2,-9.17,-8.767,43.745,23.244,28.002,20.175
323,Bowl,fuzzy,chinook,spawner,25.07,0,0,0,0.3,0.3,0,NA,NA,NA
323,Bowl Transition,fuzzy,chinook,spawner,252.93,0,0,0,0.3,0.299,0.007,NA,NA,NA
323,Mound,fuzzy,chinook,spawner,199.917,0,0,0,0.23,0.237,0.018,NA,NA,NA
323,Mound Transition,fuzzy,chinook,spawner,125.38,0,0,0,0.232,0.246,0.023,NA,NA,NA
323,Plane,fuzzy,chinook,spawner,315.792,0,0,0,0.297,0.277,0.027,NA,NA,NA
323,Saddle,fuzzy,chinook,spawner,11.91,0,0,0,0.3,0.3,0,NA,NA,NA
323,Trough,fuzzy,chinook,spawner,328.43,0,0,0,0.3,0.297,0.011,NA,NA,NA
323,Wall,fuzzy,chinook,spawner,245.12,0,0,0,0.23,0.242,0.022,NA,NA,NA
323,Bowl,fuzzy,steelhead,spawner,25.07,0,0,0,0.23,0.228,0.017,NA,NA,NA
323,Bowl Transition,fuzzy,steelhead,spawner,252.93,0,0,0,0.23,0.214,0.045,NA,NA,NA
323,Mound,fuzzy,steelhead,spawner,199.917,0,0,0,0.078,0.087,0.035,NA,NA,NA
323,Mound Transition,fuzzy,steelhead,spawner,125.38,0,0,0,0.078,0.092,0.042,NA,NA,NA
323,Plane,fuzzy,steelhead,spawner,315.792,0,0,0,0.078,0.132,0.069,NA,NA,NA
323,Saddle,fuzzy,steelhead,spawner,11.91,0,0,0,0.23,0.23,0.008,NA,NA,NA
323,Trough,fuzzy,steelhead,spawner,328.43,0,0,0,0.23,0.204,0.054,NA,NA,NA
323,Wall,fuzzy,steelhead,spawner,245.12,0,0,0,0.078,0.08,0.018,NA,NA,NA
323,Bowl,fuzzy,chinook,juvenile,25.07,0.06999999999999999,0,0,0.078,0.087,0.042,0.451,0.475,0.049
323,Bowl Transition,fuzzy,chinook,juvenile,252.93,17.16,25,25,0.078,0.123,0.12,0.51,0.515,0.068
323,Mound,fuzzy,chinook,juvenile,199.917,0.51,0,0,0.078,0.122,0.106,0.456,0.478,0.066
323,Mound Transition,fuzzy,chinook,juvenile,125.38,11.51,6,6,0.078,0.198,0.153,0.458,0.474,0.059
323,Plane,fuzzy,chinook,juvenile,315.792,75.079,44,44,0.255,0.26,0.169,0.481,0.49,0.061
323,Saddle,fuzzy,chinook,juvenile,11.91,0.01,0,0,0.078,0.08,0.018,0.405,0.405,0
323,Trough,fuzzy,chinook,juvenile,328.43,26.25,30,30,0.078,0.143,0.129,0.486,0.497,0.066
323,Wall,fuzzy,chinook,juvenile,245.12,2.9109999999999996,4,4,0.078,0.192,0.171,0.495,0.502,0.066
3275,Bowl,nrei,steelhead,juvenile,4501.375,317.2,1262,1262,22.233,22.208,48.426,57.59,58.252,29.099
3275,Bowl Transition,nrei,steelhead,juvenile,116.65,8.36,40,40,37.282,41.043,40.977,71.287,59.634,31.088
3275,Mound,nrei,steelhead,juvenile,7045.013,0.75,1,1,-36.231,-28.115,16.007,29.644,33.655,17.183
3275,Mound Transition,nrei,steelhead,juvenile,2302.103,5.66,11,11,-28.283,-14.126,33.254,49.005,51.526,31.237
3275,Plane,nrei,steelhead,juvenile,4393.82,69.36,190,190,-19.248,-4.23,53.309,49.953,52.559,30.704
3275,Saddle,nrei,steelhead,juvenile,1606.2,45.07,146,146,34.476,12.323,82.983,66.27,61.181,24.683
3275,Trough,nrei,steelhead,juvenile,5020.562,220.87,693,693,4.319,11.918,49.759,55.517,55.128,28.819
3275,Wall,nrei,steelhead,juvenile,1964.53,17.75,67,67,-21.565,-8.763,55.741,47.444,50.404,30.616
3275,Bowl,fuzzy,chinook,spawner,4501.375,930.5020000000001,7,7,0.223,0.283,0.196,0.581,0.585,0.094
3275,Bowl Transition,fuzzy,chinook,spawner,116.65,14.48,0,0,0.191,0.221,0.141,0.421,0.463,0.067
3275,Mound,fuzzy,chinook,spawner,7045.013,NA,0,0,0.078,0.088,0.037,NA,NA,NA
3275,Mound Transition,fuzzy,chinook,spawner,2302.103,18.328,0,0,0.078,0.129,0.11,0.56,0.57,0.118
3275,Plane,fuzzy,chinook,spawner,4393.82,261.16,1,1,0.078,0.191,0.166,0.518,0.553,0.117
3275,Saddle,fuzzy,chinook,spawner,1606.2,405.35,10,10,0.316,0.335,0.208,0.53,0.564,0.127
3275,Trough,fuzzy,chinook,spawner,5020.562,1107.0710000000001,40,40,0.227,0.285,0.223,0.591,0.605,0.109
3275,Wall,fuzzy,chinook,spawner,1964.53,37.323,2,2,0.078,0.161,0.147,0.591,0.594,0.127
3275,Bowl,fuzzy,steelhead,spawner,4501.375,930.5020000000001,15,15,0.223,0.283,0.196,0.581,0.585,0.094
3275,Bowl Transition,fuzzy,steelhead,spawner,116.65,14.48,0,0,0.191,0.221,0.141,0.421,0.463,0.067
3275,Mound,fuzzy,steelhead,spawner,7045.013,NA,0,0,0.078,0.088,0.037,NA,NA,NA
3275,Mound Transition,fuzzy,steelhead,spawner,2302.103,18.328,1,1,0.078,0.129,0.11,0.56,0.57,0.118
3275,Plane,fuzzy,steelhead,spawner,4393.82,261.16,4,4,0.078,0.191,0.166,0.518,0.553,0.117
3275,Saddle,fuzzy,steelhead,spawner,1606.2,405.35,15,15,0.316,0.335,0.208,0.53,0.564,0.127
3275,Trough,fuzzy,steelhead,spawner,5020.562,1107.0710000000001,46,46,0.227,0.285,0.223,0.591,0.605,0.109
3275,Wall,fuzzy,steelhead,spawner,1964.53,37.323,3,3,0.078,0.161,0.147,0.591,0.594,0.127
3275,Bowl,fuzzy,chinook,juvenile,4501.375,3673.884,7550,7550,0.911,0.863,0.115,0.911,0.871,0.09
3275,Bowl Transition,fuzzy,chinook,juvenile,116.65,115.96000000000001,185,185,0.909,0.852,0.09,0.909,0.853,0.087
3275,Mound,fuzzy,chinook,juvenile,7045.013,130.398,0,0,0.439,0.388,0.266,0.653,0.622,0.099
3275,Mound Transition,fuzzy,chinook,juvenile,2302.103,367.715,123,123,0.658,0.55,0.281,0.673,0.704,0.124
3275,Plane,fuzzy,chinook,juvenile,4393.82,1505.767,1205,1205,0.678,0.57,0.313,0.751,0.755,0.142
3275,Saddle,fuzzy,chinook,juvenile,1606.2,574.281,100,100,0.415,0.416,0.293,0.678,0.673,0.151
3275,Trough,fuzzy,chinook,juvenile,5020.562,3549.261,4088,4088,0.796,0.727,0.232,0.841,0.792,0.136
3275,Wall,fuzzy,chinook,juvenile,1964.53,485.839,652,652,0.907,0.754,0.244,0.908,0.827,0.118
3297,Bowl,nrei,steelhead,juvenile,1681.69,278.65,869,869,48,10.978,101.279,59.717,53.383,31.77
3297,Bowl Transition,nrei,steelhead,juvenile,1862.76,138.18,343,343,-18.408,-104.484,272.907,59.313,51.665,35.659
3297,Mound,nrei,steelhead,juvenile,4708.343,10.1,19,19,-25.852,-15.301,27.591,38.913,40.239,22.924
3297,Mound Transition,nrei,steelhead,juvenile,1767.733,47.44,90,90,-10.665,0.334,37.197,41.309,41.901,24.766
3297,Plane,nrei,steelhead,juvenile,3709.71,380.37,716,716,32.615,20.314,53.221,52.727,49.938,24.862
3297,Saddle,nrei,steelhead,juvenile,1776.74,177.17000000000002,387,387,52.067,-3.097,108.762,63.518,57.046,28.644
3297,Trough,nrei,steelhead,juvenile,3758.311,442.01,1012,1012,27.38,-5.757,95.439,55.728,50.277,32.976
3297,Wall,nrei,steelhead,juvenile,1999,9.169,11,11,-29.333,-20.864,22.612,35.944,40.837,26.781
3297,Bowl,fuzzy,chinook,spawner,1681.69,492.73,6,6,0.3,0.355,0.145,0.501,0.531,0.093
3297,Bowl Transition,fuzzy,chinook,spawner,1862.76,338.091,6,6,0.3,0.327,0.139,0.493,0.525,0.11
3297,Mound,fuzzy,chinook,spawner,4708.343,17.27,0,0,0.23,0.215,0.092,0.467,0.485,0.076
3297,Mound Transition,fuzzy,chinook,spawner,1767.733,95.389,0,0,0.23,0.246,0.126,0.476,0.502,0.09
3297,Plane,fuzzy,chinook,spawner,3709.71,737.283,7,7,0.3,0.323,0.152,0.477,0.51,0.096
3297,Saddle,fuzzy,chinook,spawner,1776.74,98.03,2,2,0.3,0.309,0.105,0.575,0.594,0.123
3297,Trough,fuzzy,chinook,spawner,3758.311,693.751,28,28,0.3,0.332,0.17,0.501,0.563,0.135
3297,Wall,fuzzy,chinook,spawner,1999,18.496,0,0,0.23,0.233,0.098,0.497,0.529,0.092
3297,Bowl,fuzzy,steelhead,spawner,1681.69,479.09,10,10,0.078,0.253,0.213,0.506,0.533,0.094
3297,Bowl Transition,fuzzy,steelhead,spawner,1862.76,277.791,8,8,0.23,0.262,0.175,0.508,0.544,0.113
3297,Mound,fuzzy,steelhead,spawner,4708.343,19.09,0,0,0.078,0.114,0.104,0.463,0.481,0.073
3297,Mound Transition,fuzzy,steelhead,spawner,1767.733,110.44,1,1,0.078,0.161,0.155,0.473,0.496,0.085
3297,Plane,fuzzy,steelhead,spawner,3709.71,734.682,10,10,0.135,0.249,0.198,0.492,0.514,0.094
3297,Saddle,fuzzy,steelhead,spawner,1776.74,98.03,4,4,0.078,0.15,0.158,0.575,0.594,0.123
3297,Trough,fuzzy,steelhead,spawner,3758.311,594.381,32,32,0.11,0.243,0.211,0.548,0.582,0.137
3297,Wall,fuzzy,steelhead,spawner,1999,20.856,0,0,0.078,0.114,0.117,0.476,0.516,0.092
3297,Bowl,fuzzy,chinook,juvenile,1681.69,997.57,1356,1356,0.484,0.462,0.2,0.537,0.569,0.122
3297,Bowl Transition,fuzzy,chinook,juvenile,1862.76,543.3100000000001,863,863,0.246,0.328,0.266,0.619,0.626,0.137
3297,Mound,fuzzy,chinook,juvenile,4708.343,109.75,58,58,0.078,0.222,0.212,0.541,0.536,0.161
3297,Mound Transition,fuzzy,chinook,juvenile,1767.733,298.308,183,183,0.256,0.294,0.222,0.528,0.54,0.129
3297,Plane,fuzzy,chinook,juvenile,3709.71,1671.744,1112,1112,0.474,0.434,0.204,0.523,0.55,0.119
3297,Saddle,fuzzy,chinook,juvenile,1776.74,664.024,85,85,0.45,0.379,0.198,0.508,0.519,0.078
3297,Trough,fuzzy,chinook,juvenile,3758.311,1424.684,1719,1719,0.422,0.399,0.228,0.565,0.583,0.125
3297,Wall,fuzzy,chinook,juvenile,1999,120.331,66,66,0.302,0.32,0.226,0.55,0.564,0.11
3413,Bowl,nrei,steelhead,juvenile,57.57,56.22,30,30,70.988,64.901,25.412,71.525,67.282,18.029
3413,Bowl Transition,nrei,steelhead,juvenile,62.58,43.51,31,31,45.339,4.194,89.926,54.131,50.059,19.872
3413,Mound,nrei,steelhead,juvenile,99.9,NA,0,0,-38.545,-38.329,0.861,NA,NA,NA
3413,Mound Transition,nrei,steelhead,juvenile,35.86,0.67,0,0,-23.138,-17.41,17.056,15.456,15.678,8.21
3413,Plane,nrei,steelhead,juvenile,97.11,20.410999999999998,5,5,-8.929,-2.85,27.36,23.639,27.22,19.413
3413,Saddle,nrei,steelhead,juvenile,65.55,53.53,24,24,34.476,31.733,27.196,40.788,39.302,19.859
3413,Trough,nrei,steelhead,juvenile,110.52,77.44,38,38,33.701,27.207,42.099,44.778,43.344,21.681
3413,Wall,nrei,steelhead,juvenile,86.32,0.56,0,0,-25.954,-23.245,16.394,12.718,15.453,10.858
3413,Bowl,fuzzy,chinook,spawner,57.57,3.11,0,0,0.3,0.33,0.057,0.464,0.465,0.037
3413,Bowl Transition,fuzzy,chinook,spawner,62.58,1.67,0,0,0.3,0.3,0.04,0.441,0.457,0.046
3413,Mound,fuzzy,chinook,spawner,99.9,NA,0,0,0.23,0.228,0.016,NA,NA,NA
3413,Mound Transition,fuzzy,chinook,spawner,35.86,NA,0,0,0.228,0.195,0.065,NA,NA,NA
3413,Plane,fuzzy,chinook,spawner,97.11,NA,0,0,0.23,0.234,0.056,NA,NA,NA
3413,Saddle,fuzzy,chinook,spawner,65.55,3.26,0,0,0.354,0.338,0.062,0.408,0.408,0.005
3413,Trough,fuzzy,chinook,spawner,110.52,4.22,0,0,0.269,0.284,0.056,0.408,0.412,0.016
3413,Wall,fuzzy,chinook,spawner,86.32,NA,0,0,0.23,0.23,0.032,NA,NA,NA
3413,Bowl,fuzzy,steelhead,spawner,57.57,3.11,0,0,0.118,0.178,0.13,0.464,0.465,0.037
3413,Bowl Transition,fuzzy,steelhead,spawner,62.58,1.67,0,0,0.078,0.134,0.099,0.441,0.457,0.046
3413,Mound,fuzzy,steelhead,spawner,99.9,NA,0,0,0.078,0.078,0,NA,NA,NA
3413,Mound Transition,fuzzy,steelhead,spawner,35.86,NA,0,0,0.078,0.082,0.027,NA,NA,NA
3413,Plane,fuzzy,steelhead,spawner,97.11,NA,0,0,0.078,0.116,0.083,NA,NA,NA
3413,Saddle,fuzzy,steelhead,spawner,65.55,0.23,0,0,0.301,0.292,0.073,0.426,0.423,0.011
3413,Trough,fuzzy,steelhead,spawner,110.52,0.89,0,0,0.078,0.147,0.108,0.423,0.432,0.028
3413,Wall,fuzzy,steelhead,spawner,86.32,NA,0,0,0.078,0.094,0.053,NA,NA,NA
3413,Bowl,fuzzy,chinook,juvenile,57.57,27.43,53,53,0.504,0.515,0.091,0.517,0.533,0.077
3413,Bowl Transition,fuzzy,chinook,juvenile,62.58,28.6,9,9,0.421,0.396,0.13,0.481,0.49,0.065
3413,Mound,fuzzy,chinook,juvenile,99.9,NA,0,0,0.078,0.078,0,NA,NA,NA
3413,Mound Transition,fuzzy,chinook,juvenile,35.86,0.09999999999999999,0,0,0.078,0.092,0.054,0.422,0.424,0.018
3413,Plane,fuzzy,chinook,juvenile,97.11,12.01,0,0,0.078,0.209,0.156,0.449,0.466,0.054
3413,Saddle,fuzzy,chinook,juvenile,65.55,51.27,38,38,0.484,0.457,0.13,0.511,0.513,0.06
3413,Trough,fuzzy,chinook,juvenile,110.52,55.94,31,31,0.44,0.415,0.148,0.485,0.504,0.081
3413,Wall,fuzzy,chinook,juvenile,86.32,0.53,0,0,0.078,0.124,0.103,0.438,0.45,0.038
3415,Bowl,nrei,steelhead,juvenile,122.77,108.74,94,94,55.18,35.906,62.728,58.545,55.247,20.427
3415,Bowl Transition,nrei,steelhead,juvenile,192.78,107.95,94,94,23.815,-37.687,103.686,46.543,44.164,25.253
3415,Mound,nrei,steelhead,juvenile,225.94,2.39,4,4,-26.321,-22.234,21.429,18.575,21.038,13.714
3415,Mound Transition,nrei,steelhead,juvenile,160.47,31.299,7,7,-7.86,-4.137,30.872,22.199,26.38,18.999
3415,Plane,nrei,steelhead,juvenile,368.46999999999997,281.18,122,122,43.133,31.219,48.382,49.779,47.279,22.007
3415,Trough,nrei,steelhead,juvenile,401.56,310.24,196,196,46.781,12.719,80.428,54.639,51.327,23.391
3415,Wall,nrei,steelhead,juvenile,304.43,0.15,0,0,-30.182,-27.592,9.125,8.813,8.706,4.044
3415,Bowl,fuzzy,chinook,spawner,122.77,0,0,0,0.3,0.3,0.003,NA,NA,NA
3415,Bowl Transition,fuzzy,chinook,spawner,192.78,0,0,0,0.3,0.3,0.001,NA,NA,NA
3415,Mound,fuzzy,chinook,spawner,225.94,0,0,0,0.23,0.233,0.009,NA,NA,NA
3415,Mound Transition,fuzzy,chinook,spawner,160.47,0,0,0,0.231,0.241,0.017,NA,NA,NA
3415,Plane,fuzzy,chinook,spawner,368.46999999999997,0,0,0,0.292,0.28,0.023,NA,NA,NA
3415,Trough,fuzzy,chinook,spawner,401.56,0,0,0,0.3,0.299,0.005,NA,NA,NA
3415,Wall,fuzzy,chinook,spawner,304.43,0,0,0,0.23,0.231,0.004,NA,NA,NA
3415,Bowl,fuzzy,steelhead,spawner,122.77,0,0,0,0.078,0.092,0.038,NA,NA,NA
3415,Bowl Transition,fuzzy,steelhead,spawner,192.78,0,0,0,0.078,0.132,0.063,NA,NA,NA
3415,Mound,fuzzy,steelhead,spawner,225.94,0,0,0,0.078,0.078,0,NA,NA,NA
3415,Mound Transition,fuzzy,steelhead,spawner,160.47,0,0,0,0.078,0.078,0.002,NA,NA,NA
3415,Plane,fuzzy,steelhead,spawner,368.46999999999997,0,0,0,0.078,0.083,0.022,NA,NA,NA
3415,Trough,fuzzy,steelhead,spawner,401.56,0,0,0,0.078,0.102,0.047,NA,NA,NA
3415,Wall,fuzzy,steelhead,spawner,304.43,0,0,0,0.078,0.078,0,NA,NA,NA
3415,Bowl,fuzzy,chinook,juvenile,122.77,82.01,25,25,0.441,0.423,0.103,0.481,0.481,0.048
3415,Bowl Transition,fuzzy,chinook,juvenile,192.78,57.14,17,17,0.307,0.317,0.131,0.462,0.469,0.047
3415,Mound,fuzzy,chinook,juvenile,225.94,4.41,2,2,0.078,0.127,0.115,0.469,0.487,0.066
3415,Mound Transition,fuzzy,chinook,juvenile,160.47,32.219,16,16,0.137,0.231,0.174,0.477,0.492,0.069
3415,Plane,fuzzy,chinook,juvenile,368.46999999999997,246.68,219,219,0.459,0.436,0.129,0.5,0.506,0.063
3415,Trough,fuzzy,chinook,juvenile,401.56,214.54999999999998,151,151,0.413,0.397,0.122,0.484,0.491,0.058
3415,Wall,fuzzy,chinook,juvenile,304.43,0.58,0,0,0.078,0.114,0.083,0.432,0.439,0.029
3432,Bowl,nrei,steelhead,juvenile,34.24,30.18,32,32,66.63,55.746,39.313,68.444,62.912,23.282
3432,Bowl Transition,nrei,steelhead,juvenile,143.38,63.230000000000004,57,57,9.64,-21.772,94.291,38.421,35.115,27.978
3432,Mound,nrei,steelhead,juvenile,207.5,0.31,1,1,-29.5,-36.157,40.65,10.191,8.376,18.193
3432,Mound Transition,nrei,steelhead,juvenile,83.06,4.05,2,2,-19.174,-17.263,28.539,9.299,9.207,24.06
3432,Plane,nrei,steelhead,juvenile,198.87,43.909,20,20,-4.729,-7.942,41.776,15.447,18.512,22.959
3432,Saddle,nrei,steelhead,juvenile,17.919999999999998,8.16,4,4,21.633,9.678,53.766,30.611,30.466,20.129
3432,Trough,nrei,steelhead,juvenile,198.63,80.011,39,39,6.942,-3.345,63.65,33.057,32.361,28.14
3432,Wall,nrei,steelhead,juvenile,113.66,0.65,3,3,-24.701,-25.591,29.895,8.17,8.672,11.173
3432,Bowl,fuzzy,chinook,spawner,34.24,2.27,0,0,0.3,0.302,0.032,0.403,0.403,0
3432,Bowl Transition,fuzzy,chinook,spawner,143.38,1.85,0,0,0.284,0.28,0.03,0.403,0.403,0
3432,Mound,fuzzy,chinook,spawner,207.5,NA,0,0,0.23,0.226,0.031,NA,NA,NA
3432,Mound Transition,fuzzy,chinook,spawner,83.06,0.01,0,0,0.23,0.234,0.016,0.402,0.402,0
3432,Plane,fuzzy,chinook,spawner,198.87,0.2,0,0,0.234,0.243,0.019,0.403,0.403,0
3432,Saddle,fuzzy,chinook,spawner,17.919999999999998,0.29,0,0,0.26,0.264,0.032,0.403,0.403,0
3432,Trough,fuzzy,chinook,spawner,198.63,0.68,0,0,0.258,0.259,0.026,0.403,0.403,0
3432,Wall,fuzzy,chinook,spawner,113.66,NA,0,0,0.23,0.233,0.01,NA,NA,NA
3432,Bowl,fuzzy,steelhead,spawner,34.24,NA,0,0,0.078,0.097,0.064,NA,NA,NA
3432,Bowl Transition,fuzzy,steelhead,spawner,143.38,NA,0,0,0.078,0.114,0.061,NA,NA,NA
3432,Mound,fuzzy,steelhead,spawner,207.5,NA,0,0,0.078,0.085,0.034,NA,NA,NA
