,GU,GUKey,UnitID,Channel,Perimeter,ElongRatio,Morphology,Position,Orient,OrientCat,bfSlope,bfSlopeSm,bedSlope,Area,Width,Length,LtoWRatio,bfwRatio,ThalwegCh,OnThalweg,No.Fish,No.FishBest,SuitArea,BestArea,MedModelVal,visit
2587,Transition,Tr,79,NA,32.40000154,0.352148717,Elongated,Margin Attached,36.08295309,Diagonal,1.984562624,1.984059928,7.611339357,6.140000576,0.773312578,7.939869018,10.26734756,0.20350331,Main,Main,NA,NA,NA,NA,NA,22
2588,Transition,Tr,80,NA,7.800000371,0.267840104,Elongated,Margin Attached,-3.145954589,Longitudinal,2.001349414,1.858998767,15.01219933,0.580000052,0.180773339,3.208438033,17.74840282,0.047571931,None,None,NA,NA,NA,NA,NA,22
2589,Transition,Tr,81,NA,54.00000256,0.26461109,Elongated,Margin Attached,7.961416616,Longitudinal,1.730759277,1.837290225,6.654977127,11.56000109,0.797318308,14.49860236,18.18420851,0.209820607,Main,Cut-off,NA,NA,NA,NA,NA,22
2590,Transition,Tr,82,NA,33.20000158,0.29992006,Elongated,Mid Channel,2.226964781,Longitudinal,2.528737632,2.440338992,4.603000441,7.060005499,0.716667148,10.14418019,14.15466053,0.188596618,None,None,NA,NA,NA,NA,NA,22
2591,Transition,Tr,84,NA,38.60000183,0.343159069,Elongated,Margin Attached,2.429334777,Longitudinal,1.483008418,1.615665111,4.999647832,9.939938651,1.069609148,11.56497325,10.81233577,0.281476091,None,None,NA,NA,NA,NA,NA,22
2592,Transition,Tr,85,NA,42.000002,0.292202248,Elongated,Margin Detached,-5.853468474,Longitudinal,1.55017384,1.807761702,8.170104105,5.840000561,0.625798841,9.332073142,14.912257,0.164683905,Main,"Main, Split",NA,NA,NA,NA,NA,22
2593,Transition,Tr,86,NA,42.80000203,0.333120986,Elongated,Margin Detached,3.171738571,Longitudinal,2.331510258,2.291314186,6.487361592,6.550009523,0.930764827,10.67939039,11.4737795,0.244938112,Main,"Main, Split",NA,NA,NA,NA,NA,22
2594,Bank,Bk,1,NA,22.39999631,0.250038916,Elongated,Margin Attached,-1.585892293,Longitudinal,1.282956942,1.33985011,22.1490794,0.35998443,0.497470764,10.13124531,20.365509,0.103639742,None,None,0,NA,0,NA,0.079999998,2205
2595,Bank,Bk,2,NA,17.39999713,0.262880795,Elongated,Margin Attached,-15.76143594,Diagonal,1.638490336,1.589803242,25.81894268,0.150020195,0.340011297,6.264495669,18.42437509,0.070835687,None,None,0,NA,0.010002944,NA,0.079999998,2205
2596,Bank,Bk,3,NA,30.59999496,0.221518054,Elongated,Margin Attached,-0.552241742,Longitudinal,1.175803029,1.236168472,20.32838954,0.490032793,0.500507386,12.98681705,25.9473035,0.104272372,None,None,0,NA,4.76E-06,NA,0.079999998,2205
2597,Bank,Bk,4,NA,38.19999371,0.18494183,Elongated,Margin Attached,-0.573684287,Longitudinal,0.86871705,0.779851323,25.04444445,1.050061541,0.409094706,15.22874252,37.22546951,0.085228064,None,None,0,NA,0.060022,8.13E-07,0.079999998,2205
2598,Bank,Bk,5,NA,49.1999919,0.167796664,Elongated,Margin Attached,5.987344437,Longitudinal,2.107417365,1.450528286,32.10179994,2.729800223,0.386921036,17.49710442,45.22138314,0.080608549,None,None,0,NA,0.579959394,NA,0.230000004,2205
2599,Bank,Bk,6,NA,16.3999973,0.264135762,Elongated,Margin Attached,-14.93518974,Longitudinal,0.756057023,0.631248903,19.46908371,0.239935067,0.326041405,5.950162559,18.2497145,0.067925293,None,None,0,NA,0,NA,0.079999998,2205
2600,Bank,Bk,7,NA,113.9999812,0.118150098,Elongated,Margin Attached,25.9974689,Diagonal,1.497956837,1.069343719,30.84935857,8.31021925,0.414092291,37.76934563,91.20997051,0.086269227,None,None,0,NA,1.73030851,0.010011621,0.079999998,2205
2601,Bank,Bk,8,NA,13.59999776,0.325684844,Elongated,Margin Attached,3.046246012,Longitudinal,0.900997706,0.844055745,23.99853713,0.52988007,0.467189291,5.608003406,12.00370708,0.097331102,None,None,0,NA,0,NA,0.079999998,2205
2602,Bank,Bk,9,NA,61.9999898,0.199384063,Elongated,Margin Attached,12.09881525,Longitudinal,1.616002592,1.030393534,32.93221353,6.650274253,0.579886474,18.57259471,32.02798401,0.120809682,None,None,2,1,2.820330054,0.940208555,0.5,2205
2603,Glide-Run,GR,10,NA,115.4418671,0.369112675,Elongated,Margin Attached,-1.081128089,Longitudinal,1.238147501,1.288992573,6.864425359,40.22137105,2.596671187,24.26663323,9.345285362,0.540973164,Main,"Main, Split",0,NA,19.15825758,4.820000835,0.409999996,2205
2604,Glide-Run,GR,11,NA,181.1999702,0.212859759,Elongated,Channel Spanning,15.47244635,Diagonal,1.099806371,1.130892725,4.786487134,87.65996608,1.766196361,49.63206417,28.10110204,0.367957575,Main,"Main, Split",2,1,84.1097678,14.5500113,0.720000029,2205
2605,Glide-Run,GR,12,NA,141.9999766,0.239462057,Elongated,Channel Spanning,18.85417713,Diagonal,1.196045391,1.186233402,7.788729769,49.9099792,1.527819323,33.92415722,22.2042991,0.318295692,"Main, Backwater","Main, Return, Split",2,2,44.59992394,14.86985454,0.699999988,2205
2606,Margin Attached Bar,Br,13,NA,0.032130413,0.56106973,Elongated,Mid Channel,5.600143713,Longitudinal,0,0,0,4.39E-05,0.003295846,0.013330415,4.044611454,0.000686635,None,None,0,NA,0,NA,0.079999998,2205
2607,Margin Attached Bar,Br,14,NA,74.20357773,0.34034668,Elongated,Margin Attached,18.31852847,Diagonal,1.750208928,1.486417343,5.911694774,7.502780071,1.489086269,16.3676869,10.99176538,0.310226306,Main,Split,0,NA,0.00168849,NA,0.079999998,2205
2608,Margin Attached Bar,Br,16,NA,26.86226292,0.488934651,Elongated,Margin Attached,18.09802673,Diagonal,1.048978233,0.922594193,6.132895614,0.014360547,1.739191379,9.263097307,5.32609431,0.362331537,None,None,NA,NA,NA,NA,NA,2205
2609,Margin Attached Bar,Br,18,NA,17.99999703,0.371049057,Elongated,Margin Attached,4.436599725,Longitudinal,1.005033772,1.083365016,14.42518761,0.020000484,0.735293996,6.79999888,9.248000008,0.153186249,None,None,NA,NA,NA,NA,NA,2205
2610,Margin Attached Bar,Br,20,NA,10.99999819,0.440283753,Elongated,Margin Attached,4.436599725,Longitudinal,1.496858636,1.542029912,14.68276101,0.020007746,0.517646973,3.39999944,6.568181819,0.107843119,None,None,NA,NA,NA,NA,NA,2205
2611,Margin Attached Bar,Br,21,NA,49.5990635,0.307767163,Elongated,Margin Attached,-0.963629258,Longitudinal,1.174077191,1.242029403,9.509098975,0.990097343,1.250201605,16.80528862,13.44206291,0.260458668,None,None,0,NA,3.05E-10,NA,0.079999998,2205
2612,Margin Attached Bar,Br,22,NA,79.5999869,0.212371236,Elongated,Margin Attached,15.95206513,Diagonal,1.058591993,1.057645925,9.467470831,3.45E-06,0.884382042,24.96657743,28.23053415,0.184246259,None,None,NA,NA,NA,NA,NA,2205
2613,Margin Attached Bar,Br,23,NA,60.99998996,0.294874852,Elongated,Margin Attached,141.4427969,Diagonal,0.911225209,0.854397209,10.68817805,0.230001841,1.141488673,16.71500923,14.64316696,0.23781014,None,None,0,NA,0.010011688,NA,0.079999998,2205
2614,Margin Attached Bar,Br,24,NA,29.59999513,0.219819958,Elongated,Margin Attached,44.53871633,Diagonal,1.398998847,1.429517368,8.087974921,1.19E-06,0.414172275,10.91332951,26.34973457,0.086285891,Backwater,Return,NA,NA,NA,NA,NA,2205
2615,Mid Channel Bar,Bc,25,NA,2.294645349,0.796480275,NA,Mid Channel,62.08158045,Diagonal,1.554612765,1.532918992,3.39029128,0.017045517,0.36595804,0.734499879,2.00706037,0.076241258,None,None,NA,NA,NA,NA,NA,2205
2616,Mid Channel Bar,Bc,26,NA,14.39999763,0.391688404,Elongated,Mid Channel,20.77296644,Diagonal,1.268657451,1.256886307,8.472069088,2.59E-06,0.604236164,5.014593935,8.29906291,0.125882534,None,None,NA,NA,NA,NA,NA,2205
2617,Mid Channel Bar,Bc,27,NA,5.199999144,0.799264129,NA,Mid Channel,19.77624196,Diagonal,1.995649062,1.956452067,9.931168136,0.070009981,0.762893655,1.520525975,1.993103448,0.158936178,None,None,NA,NA,NA,NA,NA,2205
2618,Pocket Pool,Pk,28,NA,5.999999011,0.487949851,Elongated,Mid Channel,-30.41818709,Diagonal,1.91704234,1.853731438,9.65846006,0.889999707,0.40795746,2.181599295,5.34761466,0.084991138,Main,"Main, Split",0,NA,0.879997304,0.389993973,0.769999981,2205
2619,Pocket Pool,Pk,29,NA,3.999999341,0.575055548,Elongated,Mid Channel,-1.534865878,Longitudinal,0.15597924,0.647348711,1.723105941,0.549999816,0.377951287,1.45521351,3.85026738,0.078739851,Main,Main,0,NA,0.549999816,NA,0.730000019,2205
2620,Pocket Pool,Pk,30,NA,5.399999108,0.546730622,Elongated,Margin Attached,6.19256727,Longitudinal,0.800987558,1.447407486,4.852008718,0.789999738,0.430657118,1.83440539,4.259549678,0.089720233,None,None,0,NA,0.829999738,0.68999245,0.839999974,2205
2621,Pool,Po,31,NA,8.799998553,0.660776468,NA,Mid Channel,-0.277470575,Longitudinal,1.297604905,1.341050148,9.138961831,2.989999014,1.01259283,2.952814721,2.91609286,0.21095684,Main,"Main, Split",0,NA,2.989997486,0.130007269,0.699999988,2205
2622,Pool,Po,32,NA,17.99999703,0.417510597,Elongated,Margin Detached,-4.823255937,Longitudinal,1.087701354,1.020497995,4.015444377,6.089997992,0.913105239,6.669546657,7.304247497,0.190230258,Main,Main,0,NA,6.089997992,NA,0.689999998,2205
2623,Pool,Po,33,NA,10.59999825,0.573114373,Elongated,Margin Attached,8.574820181,Longitudinal,1.356557252,1.685879167,13.10961888,1.380045328,0.942031027,3.651683191,3.876393755,0.196256464,Main,Main,0,NA,1.140031164,NA,0.540000021,2205
2624,Pool,Po,34,NA,13.99999769,0.49227036,Elongated,Margin Attached,1.477687142,Longitudinal,0.818503484,0.884037771,9.376205464,4.68999846,0.944788927,4.964070093,5.254157784,0.196831026,Main,Main,0,NA,4.569955298,0.149998629,0.519999981,2205
2625,Pool,Po,35,NA,13.79999773,0.61799679,NA,Margin Attached,-1.700890056,Longitudinal,0.709975408,0.968642582,9.412416299,6.349997911,1.380122918,4.601037941,3.33378852,0.287525608,Main,Main,0,NA,6.149958473,0.08,0.730000019,2205
2626,Pool,Po,36,NA,15.1999975,0.315015387,Elongated,Mid Channel,10.04761616,Longitudinal,1.136967619,1.164398013,4.266290879,2.559999159,0.446679927,5.731171261,12.83059954,0.093058318,Main,Main,0,NA,2.559999159,0.989981395,0.779999971,2205
2627,Pool,Po,37,NA,26.79999559,0.403770004,Elongated,Margin Attached,-35.76842715,Diagonal,0.822798669,0.878940181,10.28698534,12.05999604,1.242660209,9.704982862,7.80984439,0.258887544,Main,"Main, Split",1,1,11.55996224,6.720017313,0.86500001,2205
2628,Riffle,Rf,38,NA,19.79999674,0.559617789,Elongated,Mid Channel,-12.74576367,Longitudinal,1.672198542,1.687625381,5.335838293,11.0199944,1.649353553,6.705655278,4.065626356,0.343615324,Main,"Main, Split",0,NA,9.479988331,1.339997923,0.730000019,2205
2629,Riffle,Rf,39,NA,20.39999664,0.610799765,NA,Mid Channel,175.323824,Longitudinal,1.159493841,1.151353687,6.152890029,9.479998231,1.670175164,5.699999061,3.412815126,0.347953159,Main,"Main, Split",0,NA,8.069990651,0.999984659,0.730000019,2205
2630,Riffle,Rf,40,NA,10.59999825,0.54791662,Elongated,Margin Detached,92.13706622,Transverse,1.122251569,1.107590441,7.159087182,1.979999349,0.68326906,2.89783259,4.241129535,0.142347721,Main,Main,0,NA,1.840021853,0.479986161,0.730000019,2205
2631,Transition,Tr,41,NA,29.59299286,0.402788826,Elongated,Mid Channel,3.751759598,Longitudinal,1.441930687,1.42237497,8.271923768,0.674290679,0.743913126,5.838185364,7.847939709,0.154981901,None,None,NA,NA,NA,NA,NA,2205
2632,Transition,Tr,42,NA,26.79999559,0.305359634,Elongated,Mid Channel,-3.604356636,Longitudinal,1.52282926,1.553202406,10.71715554,1.740034136,0.757246358,10.34009255,13.65485939,0.157759658,None,None,0,NA,0.240033094,NA,0.079999998,2205
2633,Transition,Tr,43,NA,23.59999612,0.305323558,Elongated,Margin Attached,-4.216974916,Longitudinal,1.39963677,1.386560167,9.332067606,5.58004539,0.726057888,9.916561399,13.65808644,0.15126206,None,None,0,NA,1.320054914,0.019999594,0.079999998,2205
2634,Transition,Tr,44,NA,113.2003829,0.128673614,Elongated,Margin Attached,12.82079286,Longitudinal,1.483489792,1.446996903,8.993017872,9.469881472,0.550205025,42.31126813,76.90091185,0.114626047,Main,Split,0,NA,4.069926835,NA,0.569999993,2205
2635,Transition,Tr,45,NA,36.99999391,0.279726757,Elongated,Margin Attached,-7.912725364,Longitudinal,0.978429133,0.938810976,6.626843013,10.05999668,0.786280828,12.79440669,16.27205731,0.163808506,Main,Split,1,1,9.71996672,0.049998756,0.709999979,2205
2636,Transition,Tr,46,NA,42.20001006,0.204646513,Elongated,Margin Attached,-2.790206163,Longitudinal,0.82674557,0.885046543,11.37317097,5.880183408,0.498666064,15.16043292,30.40197442,0.103888763,None,None,0,NA,1.140143705,0.220038739,0.079999998,2205
2637,Transition,Tr,47,NA,117.9999806,0.178532212,Elongated,Margin Attached,9.516610115,Longitudinal,0.960278123,1.013086488,8.346320951,24.09974447,0.98478422,39.33855402,39.94636918,0.205163379,Backwater,Return,0,NA,7.049917008,2.02E-06,0.079999998,2205
2638,Transition,Tr,48,NA,63.1999896,0.234624219,Elongated,Margin Detached,1.781899258,Longitudinal,0.737957718,0.848112556,10.58884894,9.779656552,0.770745312,17.82689464,23.12942338,0.16057194,None,None,0,NA,2.419728532,0.589913452,0.079999998,2205
2639,Bank,Bk,1,NA,22.39999631,0.250038916,Elongated,Margin Attached,-1.585892293,Longitudinal,1.282956942,1.33985011,22.1490794,0.35998443,0.497470764,10.13124531,20.365509,0.103639742,None,None,0,NA,0,NA,0.079999998,2205
2640,Bank,Bk,2,NA,17.39999713,0.262880795,Elongated,Margin Attached,-15.76143594,Diagonal,1.638490336,1.589803242,25.81894268,0.150020195,0.340011297,6.264495669,18.42437509,0.070835687,None,None,0,NA,0.010002944,NA,0.079999998,2205
2641,Bank,Bk,3,NA,30.59999496,0.221518054,Elongated,Margin Attached,-0.552241742,Longitudinal,1.175803029,1.236168472,20.32838954,0.490032793,0.500507386,12.98681705,25.9473035,0.104272372,None,None,0,NA,4.76E-06,NA,0.079999998,2205
2642,Bank,Bk,4,NA,38.19999371,0.18494183,Elongated,Margin Attached,-0.573684287,Longitudinal,0.86871705,0.779851323,25.04444445,1.050061541,0.409094706,15.22874252,37.22546951,0.085228064,None,None,0,NA,0.060022,8.13E-07,0.079999998,2205
2643,Bank,Bk,5,NA,49.1999919,0.167796664,Elongated,Margin Attached,5.987344437,Longitudinal,2.107417365,1.450528286,32.10179994,2.729800223,0.386921036,17.49710442,45.22138314,0.080608549,None,None,0,NA,0.579959394,NA,0.230000004,2205
2644,Bank,Bk,6,NA,16.3999973,0.264135762,Elongated,Margin Attached,-14.93518974,Longitudinal,0.756057023,0.631248903,19.46908371,0.239935067,0.326041405,5.950162559,18.2497145,0.067925293,None,None,0,NA,0,NA,0.079999998,2205
2645,Bank,Bk,7,NA,113.9999812,0.118150098,Elongated,Margin Attached,25.9974689,Diagonal,1.497956837,1.069343719,30.84935857,8.31021925,0.414092291,37.76934563,91.20997051,0.086269227,None,None,0,NA,1.73030851,0.010011621,0.079999998,2205
2646,Bank,Bk,8,NA,13.59999776,0.325684844,Elongated,Margin Attached,3.046246012,Longitudinal,0.900997706,0.844055745,23.99853713,0.52988007,0.467189291,5.608003406,12.00370708,0.097331102,None,None,0,NA,0,NA,0.079999998,2205
2647,Bank,Bk,9,NA,61.9999898,0.199384063,Elongated,Margin Attached,12.09881525,Longitudinal,1.616002592,1.030393534,32.93221353,6.650274253,0.579886474,18.57259471,32.02798401,0.120809682,None,None,2,1,2.820330054,0.940208555,0.5,2205
2648,Glide-Run,GR,10,NA,115.4418671,0.369112675,Elongated,Margin Attached,-1.081128089,Longitudinal,1.238147501,1.288992573,6.864425359,40.22137105,2.596671187,24.26663323,9.345285362,0.540973164,Main,"Main, Split",0,NA,19.15825758,4.820000835,0.409999996,2205
2649,Glide-Run,GR,11,NA,181.1999702,0.212859759,Elongated,Channel Spanning,15.47244635,Diagonal,1.099806371,1.130892725,4.786487134,87.65996608,1.766196361,49.63206417,28.10110204,0.367957575,Main,"Main, Split",2,1,84.1097678,14.5500113,0.720000029,2205
2650,Glide-Run,GR,12,NA,141.9999766,0.239462057,Elongated,Channel Spanning,18.85417713,Diagonal,1.196045391,1.186233402,7.788729769,49.9099792,1.527819323,33.92415722,22.2042991,0.318295692,"Main, Backwater","Main, Return, Split",2,2,44.59992394,14.86985454,0.699999988,2205
2651,Margin Attached Bar,Br,13,NA,0.032130413,0.56106973,Elongated,Mid Channel,5.600143713,Longitudinal,0,0,0,4.39E-05,0.003295846,0.013330415,4.044611454,0.000686635,None,None,0,NA,0,NA,0.079999998,2205
2652,Margin Attached Bar,Br,14,NA,74.20357773,0.34034668,Elongated,Margin Attached,18.31852847,Diagonal,1.750208928,1.486417343,5.911694774,7.502780071,1.489086269,16.3676869,10.99176538,0.310226306,Main,Split,0,NA,0.00168849,NA,0.079999998,2205
2653,Margin Attached Bar,Br,16,NA,26.86226292,0.488934651,Elongated,Margin Attached,18.09802673,Diagonal,1.048978233,0.922594193,6.132895614,0.014360547,1.739191379,9.263097307,5.32609431,0.362331537,None,None,NA,NA,NA,NA,NA,2205
2654,Margin Attached Bar,Br,18,NA,17.99999703,0.371049057,Elongated,Margin Attached,4.436599725,Longitudinal,1.005033772,1.083365016,14.42518761,0.020000484,0.735293996,6.79999888,9.248000008,0.153186249,None,None,NA,NA,NA,NA,NA,2205
2655,Margin Attached Bar,Br,20,NA,10.99999819,0.440283753,Elongated,Margin Attached,4.436599725,Longitudinal,1.496858636,1.542029912,14.68276101,0.020007746,0.517646973,3.39999944,6.568181819,0.107843119,None,None,NA,NA,NA,NA,NA,2205
2656,Margin Attached Bar,Br,21,NA,49.5990635,0.307767163,Elongated,Margin Attached,-0.963629258,Longitudinal,1.174077191,1.242029403,9.509098975,0.990097343,1.250201605,16.80528862,13.44206291,0.260458668,None,None,0,NA,3.05E-10,NA,0.079999998,2205
2657,Margin Attached Bar,Br,22,NA,79.5999869,0.212371236,Elongated,Margin Attached,15.95206513,Diagonal,1.058591993,1.057645925,9.467470831,3.45E-06,0.884382042,24.96657743,28.23053415,0.184246259,None,None,NA,NA,NA,NA,NA,2205
2658,Margin Attached Bar,Br,23,NA,60.99998996,0.294874852,Elongated,Margin Attached,141.4427969,Diagonal,0.911225209,0.854397209,10.68817805,0.230001841,1.141488673,16.71500923,14.64316696,0.23781014,None,None,0,NA,0.010011688,NA,0.079999998,2205
2659,Margin Attached Bar,Br,24,NA,29.59999513,0.219819958,Elongated,Margin Attached,44.53871633,Diagonal,1.398998847,1.429517368,8.087974921,1.19E-06,0.414172275,10.91332951,26.34973457,0.086285891,Backwater,Return,NA,NA,NA,NA,NA,2205
2660,Mid Channel Bar,Bc,25,NA,2.294645349,0.796480275,NA,Mid Channel,62.08158045,Diagonal,1.554612765,1.532918992,3.39029128,0.017045517,0.36595804,0.734499879,2.00706037,0.076241258,None,None,NA,NA,NA,NA,NA,2205
2661,Mid Channel Bar,Bc,26,NA,14.39999763,0.391688404,Elongated,Mid Channel,20.77296644,Diagonal,1.268657451,1.256886307,8.472069088,2.59E-06,0.604236164,5.014593935,8.29906291,0.125882534,None,None,NA,NA,NA,NA,NA,2205
2662,Mid Channel Bar,Bc,27,NA,5.199999144,0.799264129,NA,Mid Channel,19.77624196,Diagonal,1.995649062,1.956452067,9.931168136,0.070009981,0.762893655,1.520525975,1.993103448,0.158936178,None,None,NA,NA,NA,NA,NA,2205
2663,Pocket Pool,Pk,28,NA,5.999999011,0.487949851,Elongated,Mid Channel,-30.41818709,Diagonal,1.91704234,1.853731438,9.65846006,0.889999707,0.40795746,2.181599295,5.34761466,0.084991138,Main,"Main, Split",0,NA,0.879997304,0.389993973,0.769999981,2205
2664,Pocket Pool,Pk,29,NA,3.999999341,0.575055548,Elongated,Mid Channel,-1.534865878,Longitudinal,0.15597924,0.647348711,1.723105941,0.549999816,0.377951287,1.45521351,3.85026738,0.078739851,Main,Main,0,NA,0.549999816,NA,0.730000019,2205
2665,Pocket Pool,Pk,30,NA,5.399999108,0.546730622,Elongated,Margin Attached,6.19256727,Longitudinal,0.800987558,1.447407486,4.852008718,0.789999738,0.430657118,1.83440539,4.259549678,0.089720233,None,None,0,NA,0.829999738,0.68999245,0.839999974,2205
2666,Pool,Po,31,NA,8.799998553,0.660776468,NA,Mid Channel,-0.277470575,Longitudinal,1.297604905,1.341050148,9.138961831,2.989999014,1.01259283,2.952814721,2.91609286,0.21095684,Main,"Main, Split",0,NA,2.989997486,0.130007269,0.699999988,2205
2667,Pool,Po,32,NA,17.99999703,0.417510597,Elongated,Margin Detached,-4.823255937,Longitudinal,1.087701354,1.020497995,4.015444377,6.089997992,0.913105239,6.669546657,7.304247497,0.190230258,Main,Main,0,NA,6.089997992,NA,0.689999998,2205
2668,Pool,Po,33,NA,10.59999825,0.573114373,Elongated,Margin Attached,8.574820181,Longitudinal,1.356557252,1.685879167,13.10961888,1.380045328,0.942031027,3.651683191,3.876393755,0.196256464,Main,Main,0,NA,1.140031164,NA,0.540000021,2205
2669,Pool,Po,34,NA,13.99999769,0.49227036,Elongated,Margin Attached,1.477687142,Longitudinal,0.818503484,0.884037771,9.376205464,4.68999846,0.944788927,4.964070093,5.254157784,0.196831026,Main,Main,0,NA,4.569955298,0.149998629,0.519999981,2205
2670,Pool,Po,35,NA,13.79999773,0.61799679,NA,Margin Attached,-1.700890056,Longitudinal,0.709975408,0.968642582,9.412416299,6.349997911,1.380122918,4.601037941,3.33378852,0.287525608,Main,Main,0,NA,6.149958473,0.08,0.730000019,2205
2671,Pool,Po,36,NA,15.1999975,0.315015387,Elongated,Mid Channel,10.04761616,Longitudinal,1.136967619,1.164398013,4.266290879,2.559999159,0.446679927,5.731171261,12.83059954,0.093058318,Main,Main,0,NA,2.559999159,0.989981395,0.779999971,2205
2672,Pool,Po,37,NA,26.79999559,0.403770004,Elongated,Margin Attached,-35.76842715,Diagonal,0.822798669,0.878940181,10.28698534,12.05999604,1.242660209,9.704982862,7.80984439,0.258887544,Main,"Main, Split",1,1,11.55996224,6.720017313,0.86500001,2205
2673,Riffle,Rf,38,NA,19.79999674,0.559617789,Elongated,Mid Channel,-12.74576367,Longitudinal,1.672198542,1.687625381,5.335838293,11.0199944,1.649353553,6.705655278,4.065626356,0.343615324,Main,"Main, Split",0,NA,9.479988331,1.339997923,0.730000019,2205
2674,Riffle,Rf,39,NA,20.39999664,0.610799765,NA,Mid Channel,175.323824,Longitudinal,1.159493841,1.151353687,6.152890029,9.479998231,1.670175164,5.699999061,3.412815126,0.347953159,Main,"Main, Split",0,NA,8.069990651,0.999984659,0.730000019,2205
