,ValleyUnit,UnitShape,UnitForm,FormID,UnitID,Area,sthdNo.Redd,sthdNo.ReddBest,sthdSuitArea,sthdBestArea,sthdMedHSI,visit
6129,In-Channel,Convexity,Mound Transition,133,133,0.14999995,NA,NA,NA,NA,0.079999998,2790
6130,In-Channel,Convexity,Mound Transition,134,134,0.199999936,NA,NA,NA,NA,0.079999998,2790
6131,In-Channel,Convexity,Mound Transition,135,135,0.080025432,NA,NA,NA,NA,0.079999998,2790
6132,In-Channel,Convexity,Mound Transition,136,136,8.359399877,NA,NA,NA,NA,0.079999998,2790
6133,In-Channel,Convexity,Mound Transition,137,137,0.130000003,NA,NA,NA,NA,0.079999998,2790
6134,In-Channel,Convexity,Mound Transition,138,138,0.17999994,NA,NA,NA,NA,0.079999998,2790
6135,In-Channel,Convexity,Mound Transition,139,139,0.480012735,NA,NA,NA,NA,0.079999998,2790
6136,In-Channel,Convexity,Mound Transition,140,140,0.919999708,NA,NA,NA,NA,0.079999998,2790
6137,In-Channel,Convexity,Saddle,141,141,2.859999056,NA,NA,0.959992553,NA,0.300000012,2790
6138,In-Channel,Convexity,Saddle,142,142,4.169998629,NA,NA,4.129992785,NA,0.569999993,2790
6139,In-Channel,Convexity,Saddle,143,143,4.729998438,NA,NA,4.310011561,NA,0.569999993,2790
6140,In-Channel,Convexity,Saddle,144,144,8.589997177,NA,NA,7.399937792,NA,0.550000012,2790
6141,In-Channel,Convexity,Saddle,145,145,5.269998257,NA,NA,NA,NA,0.180000007,2790
6142,In-Channel,Planar,Plane,146,146,0.669999783,NA,NA,0.46002039,NA,0.439999998,2790
6143,In-Channel,Planar,Plane,147,147,19.34988682,NA,NA,8.838158854,NA,0.389999986,2790
6144,In-Channel,Planar,Plane,148,148,2.939955315,NA,NA,0.559918372,NA,0.100000001,2790
6145,In-Channel,Planar,Plane,149,149,21.26004091,NA,NA,8.702152057,NA,0.379999995,2790
6146,In-Channel,Planar,Plane,150,150,9.799969943,NA,NA,3.340069268,NA,0.310000002,2790
6147,In-Channel,Planar,Plane,151,151,4.879986138,NA,NA,2.729825568,NA,0.540000021,2790
6148,In-Channel,Planar,Plane,152,152,11.63001269,NA,NA,NA,NA,0.079999998,2790
6149,In-Channel,Planar,Plane,153,153,96.35974476,NA,NA,11.60992305,0.090006191,0.079999998,2790
6150,In-Channel,Planar,Plane,154,154,12.99998992,NA,NA,NA,NA,0.079999998,2790
6151,In-Channel,Planar,Wall,155,155,2.82E-09,NA,NA,NA,NA,NA,2790
6152,In-Channel,Planar,Wall,156,156,0.660345016,NA,NA,7.55E-10,NA,0.079999998,2790
6153,In-Channel,Planar,Wall,157,157,0.14011672,NA,NA,NA,NA,NA,2790
6154,In-Channel,Planar,Wall,158,158,4.46883865,NA,NA,0.029987546,NA,0.079999998,2790
6155,In-Channel,Planar,Wall,159,159,0.340166213,NA,NA,NA,NA,0.079999998,2790
6156,In-Channel,Planar,Wall,160,160,2.239678649,NA,NA,NA,NA,0.079999998,2790
6157,In-Channel,Planar,Wall,161,161,2.140329823,NA,NA,NA,NA,0.079999998,2790
6158,In-Channel,Planar,Wall,162,162,0.010006268,NA,NA,NA,NA,0.079999998,2790
6159,In-Channel,Planar,Wall,163,163,0.949587493,NA,NA,NA,NA,0.079999998,2790
6160,In-Channel,Planar,Wall,164,164,0.119953016,NA,NA,NA,NA,0.079999998,2790
6161,In-Channel,Planar,Wall,165,165,0.570068721,NA,NA,1.46E-05,NA,0.079999998,2790
6162,In-Channel,Planar,Wall,166,166,0.220007262,NA,NA,NA,NA,0.079999998,2790
6163,In-Channel,Planar,Wall,167,167,2.999947664,NA,NA,NA,NA,0.079999998,2790
6164,In-Channel,Planar,Wall,168,168,1.350216011,NA,NA,8.40E-06,NA,0.079999998,2790
6165,In-Channel,Planar,Wall,169,169,0.309884519,NA,NA,NA,NA,0.079999998,2790
6166,In-Channel,Planar,Wall,170,170,1.440482496,NA,NA,NA,NA,0.079999998,2790
6167,In-Channel,Planar,Wall,171,171,0.009994571,NA,NA,NA,NA,0.079999998,2790
6168,In-Channel,Planar,Wall,172,172,6.690232801,NA,NA,0.169978575,NA,0.079999998,2790
6169,In-Channel,Planar,Wall,173,173,2.930615648,NA,NA,NA,NA,0.079999998,2790
6172,In-Channel,Concavity,Bowl,1,1,3.210000308,NA,1,NA,NA,NA,294
6173,In-Channel,Concavity,Bowl,2,2,11.63000111,NA,2,NA,NA,NA,294
6174,In-Channel,Concavity,Bowl,3,3,5.620000535,NA,17,NA,NA,NA,294
6175,In-Channel,Concavity,Bowl,4,4,4.460000432,NA,NA,NA,NA,NA,294
6176,In-Channel,Concavity,Bowl,5,5,8.690000833,NA,NA,NA,NA,NA,294
6177,In-Channel,Concavity,Bowl,6,6,2.850000268,NA,NA,NA,NA,NA,294
6178,In-Channel,Concavity,Bowl,7,7,201.7300192,NA,1,NA,NA,NA,294
6179,In-Channel,Concavity,Bowl,8,8,331.3300315,NA,9,NA,NA,NA,294
6180,In-Channel,Concavity,Bowl,9,9,67.75000642,NA,NA,NA,NA,NA,294
6181,In-Channel,Concavity,Bowl,10,10,37.39000356,NA,9,NA,NA,NA,294
6182,In-Channel,Concavity,Bowl,11,11,3.590000332,NA,2,NA,NA,NA,294
6183,In-Channel,Concavity,Bowl,12,12,5.88000055,NA,3,NA,NA,NA,294
6184,In-Channel,Concavity,Bowl,13,13,246.0600234,NA,10,NA,NA,NA,294
6185,In-Channel,Concavity,Bowl,14,14,20.91000197,NA,1,NA,NA,NA,294
6186,In-Channel,Concavity,Bowl Transition,15,15,60.66005165,NA,NA,NA,NA,NA,294
6187,In-Channel,Concavity,Bowl Transition,16,16,0.710000061,NA,2,NA,NA,NA,294
6188,In-Channel,Concavity,Bowl Transition,17,17,75.48000718,NA,1,NA,NA,NA,294
6189,In-Channel,Concavity,Bowl Transition,18,18,32.93000314,NA,NA,NA,NA,NA,294
6190,In-Channel,Concavity,Bowl Transition,19,19,119.2600114,NA,4,NA,NA,NA,294
6191,In-Channel,Concavity,Bowl Transition,20,20,1.670000153,NA,1,NA,NA,NA,294
6192,In-Channel,Concavity,Bowl Transition,21,21,1.140000104,NA,2,NA,NA,NA,294
6193,In-Channel,Concavity,Bowl Transition,22,22,57.63000548,NA,NA,NA,NA,NA,294
6194,In-Channel,Concavity,Bowl Transition,23,23,0.670000064,NA,NA,NA,NA,NA,294
6195,In-Channel,Concavity,Bowl Transition,24,24,25.86000246,NA,6,NA,NA,NA,294
6196,In-Channel,Concavity,Bowl Transition,25,25,289.4700275,NA,8,NA,NA,NA,294
6197,In-Channel,Concavity,Bowl Transition,26,26,36.45000348,NA,NA,NA,NA,NA,294
6198,In-Channel,Concavity,Bowl Transition,27,27,9.290069048,NA,2,NA,NA,NA,294
6199,In-Channel,Concavity,Trough,28,28,11.16000105,NA,14,NA,NA,NA,294
6200,In-Channel,Concavity,Trough,29,29,606.0201559,NA,NA,NA,NA,NA,294
6201,In-Channel,Concavity,Trough,30,30,543.4800516,NA,NA,NA,NA,NA,294
6202,In-Channel,Concavity,Trough,31,31,2.35000023,NA,NA,NA,NA,NA,294
6203,In-Channel,Concavity,Trough,32,32,37.09000352,NA,4,NA,NA,NA,294
6204,In-Channel,Concavity,Trough,33,33,754.4201635,NA,4,NA,NA,NA,294
6205,In-Channel,Convexity,Mound,34,34,2.069930302,NA,10,NA,NA,NA,294
6206,In-Channel,Convexity,Mound,35,35,78.05999513,NA,2,NA,NA,NA,294
6207,In-Channel,Convexity,Mound,36,36,160.6999788,NA,2,NA,NA,NA,294
6208,In-Channel,Convexity,Mound,37,37,20.01005437,NA,1,NA,NA,NA,294
6209,In-Channel,Convexity,Mound,38,38,5.400000512,NA,1,NA,NA,NA,294
6210,In-Channel,Convexity,Mound,39,39,21.020002,NA,1,NA,NA,NA,294
6211,In-Channel,Convexity,Mound,40,40,14.31974569,NA,5,NA,NA,NA,294
6212,In-Channel,Convexity,Mound,41,41,0.230080934,NA,NA,NA,NA,NA,294
6213,In-Channel,Convexity,Mound,42,42,7.089957789,NA,NA,NA,NA,NA,294
6214,In-Channel,Convexity,Mound,43,43,0.060015523,NA,NA,NA,NA,NA,294
6215,In-Channel,Convexity,Mound,44,44,368.430035,NA,NA,NA,NA,NA,294
6216,In-Channel,Convexity,Mound,45,45,220.2700209,NA,NA,NA,NA,NA,294
6217,In-Channel,Convexity,Mound,46,46,6.539750243,NA,1,NA,NA,NA,294
6218,In-Channel,Convexity,Mound,47,47,8.4000008,NA,NA,NA,NA,NA,294
6219,In-Channel,Convexity,Mound,48,48,138.1798959,NA,NA,NA,NA,NA,294
6220,In-Channel,Convexity,Mound,49,49,8.850000833,NA,NA,NA,NA,NA,294
6221,In-Channel,Convexity,Mound,50,50,2.640000252,NA,NA,NA,NA,NA,294
6222,In-Channel,Convexity,Mound,51,51,2.340000226,NA,NA,NA,NA,NA,294
6223,In-Channel,Convexity,Mound,52,52,3.049997166,NA,NA,NA,NA,NA,294
6224,In-Channel,Convexity,Mound,53,53,17.34000165,NA,NA,NA,NA,NA,294
6225,In-Channel,Convexity,Mound,54,54,4.42000042,NA,NA,NA,NA,NA,294
6226,In-Channel,Convexity,Mound,55,55,307.8111686,NA,NA,NA,NA,NA,294
6227,In-Channel,Convexity,Mound,56,56,20.78000198,NA,NA,NA,NA,NA,294
6228,In-Channel,Convexity,Mound,57,57,14.18000133,NA,NA,NA,NA,NA,294
6229,In-Channel,Convexity,Mound,58,58,17.64000168,NA,NA,NA,NA,NA,294
6230,In-Channel,Convexity,Mound,59,59,69.68000663,NA,NA,NA,NA,NA,294
6231,In-Channel,Convexity,Mound,60,60,57.9100055,NA,NA,NA,NA,NA,294
6232,In-Channel,Convexity,Mound,61,61,44.9100423,NA,NA,NA,NA,NA,294
6233,In-Channel,Convexity,Mound Transition,62,62,2.560000243,NA,1,NA,NA,NA,294
6234,In-Channel,Convexity,Mound Transition,63,63,101.5399943,NA,NA,NA,NA,NA,294
6235,In-Channel,Convexity,Mound Transition,64,64,35.52001651,NA,NA,NA,NA,NA,294
6236,In-Channel,Convexity,Mound Transition,65,65,15.19000144,NA,NA,NA,NA,NA,294
6237,In-Channel,Convexity,Mound Transition,66,66,3.57000034,NA,NA,NA,NA,NA,294
6238,In-Channel,Convexity,Mound Transition,67,67,1.100000106,NA,1,NA,NA,NA,294
6239,In-Channel,Convexity,Mound Transition,68,68,100.0800095,NA,NA,NA,NA,NA,294
6240,In-Channel,Convexity,Mound Transition,69,69,1.560000146,NA,NA,NA,NA,NA,294
6241,In-Channel,Convexity,Mound Transition,70,70,6.950000653,NA,NA,NA,NA,NA,294
6242,In-Channel,Convexity,Mound Transition,71,71,138.7500132,NA,NA,NA,NA,NA,294
6243,In-Channel,Convexity,Mound Transition,72,72,2.790000261,NA,NA,NA,NA,NA,294
6244,In-Channel,Convexity,Mound Transition,73,73,0.150000009,NA,NA,NA,NA,NA,294
6245,In-Channel,Convexity,Mound Transition,74,74,0.830000075,NA,NA,NA,NA,NA,294
6246,In-Channel,Convexity,Mound Transition,75,75,1.070000102,NA,NA,NA,NA,NA,294
6247,In-Channel,Convexity,Mound Transition,76,76,12.72000122,NA,NA,NA,NA,NA,294
6248,In-Channel,Convexity,Mound Transition,77,77,342.0200325,NA,NA,NA,NA,NA,294
6249,In-Channel,Convexity,Mound Transition,78,78,9.430000902,NA,NA,NA,NA,NA,294
6250,In-Channel,Convexity,Mound Transition,79,79,0.170000015,NA,NA,NA,NA,NA,294
6251,In-Channel,Convexity,Mound Transition,80,80,23.63000225,NA,NA,NA,NA,NA,294
6252,In-Channel,Convexity,Mound Transition,81,81,26.29999923,NA,1,NA,NA,NA,294
6253,In-Channel,Convexity,Mound Transition,82,82,15.2100093,NA,NA,NA,NA,NA,294
6254,In-Channel,Convexity,Saddle,83,83,44.85000427,NA,NA,NA,NA,NA,294
6255,In-Channel,Planar,Plane,84,84,287.8300672,NA,NA,NA,NA,NA,294
6256,In-Channel,Planar,Plane,85,85,1590.230199,NA,NA,NA,NA,NA,294
6257,In-Channel,Planar,Wall,86,86,11.69000111,NA,1,NA,NA,NA,294
6258,In-Channel,Planar,Wall,87,87,11.26997809,NA,NA,NA,NA,NA,294
6259,In-Channel,Planar,Wall,88,88,2.840000287,NA,7,NA,NA,NA,294
6260,In-Channel,Planar,Wall,89,89,60.45908481,NA,2,NA,NA,NA,294
6261,In-Channel,Planar,Wall,90,90,18.99986226,NA,4,NA,NA,NA,294
6262,In-Channel,Planar,Wall,91,91,164.9497919,NA,2,NA,NA,NA,294
6263,In-Channel,Planar,Wall,92,92,363.9825846,NA,49,NA,NA,NA,294
6264,In-Channel,Planar,Wall,93,93,255.4781467,NA,NA,NA,NA,NA,294
6265,In-Channel,Planar,Wall,94,94,177.0709804,NA,3,NA,NA,NA,294
6282,In-Channel,Concavity,Bowl,1,1,1.999999343,NA,NA,NA,NA,0.300000012,3146
6283,In-Channel,Concavity,Bowl,2,2,11.8399961,NA,NA,6.229990524,3.089986,0.439999998,3146
6284,In-Channel,Concavity,Bowl,3,3,25.76999151,NA,NA,25.76999151,25.63000196,0.920000017,3146
6285,In-Channel,Concavity,Bowl,4,4,5.629998141,NA,NA,0.560014742,0.440010759,0.079999998,3146
6286,In-Channel,Concavity,Bowl,5,5,17.80999413,NA,NA,NA,NA,0.189999998,3146
6287,In-Channel,Concavity,Bowl,6,6,3.489998849,NA,NA,NA,NA,0.230000004,3146
6288,In-Channel,Concavity,Bowl,7,7,4.869998394,NA,NA,NA,NA,0.230000004,3146
6289,In-Channel,Concavity,Bowl,8,8,17.13999434,NA,NA,0.480071648,NA,0.270000011,3146
6290,In-Channel,Concavity,Bowl,9,9,45.44998504,NA,NA,30.07001687,5.569889762,0.49000001,3146
6291,In-Channel,Concavity,Bowl,10,10,1.289999579,NA,NA,NA,NA,0.230000004,3146
6292,In-Channel,Concavity,Bowl,11,11,3.9399987,NA,NA,NA,NA,0.25,3146
6293,In-Channel,Concavity,Bowl,12,12,2.579999147,NA,NA,NA,NA,0.230000004,3146
6294,In-Channel,Concavity,Bowl,13,13,10.43999656,NA,NA,NA,NA,0.230000004,3146
6295,In-Channel,Concavity,Bowl,14,14,30.82998987,NA,NA,30.86998965,7.96003227,0.769999981,3146
6296,In-Channel,Concavity,Bowl,15,15,53.54000622,NA,NA,1.240013522,0.53000287,0.319999993,3146
6297,In-Channel,Concavity,Bowl Transition,16,16,4.409978221,NA,NA,4.409978221,0.349993334,0.709999979,3146
6298,In-Channel,Concavity,Bowl Transition,17,17,9.949996718,NA,NA,0.239993164,NA,0.300000012,3146
6299,In-Channel,Concavity,Bowl Transition,18,18,10.68999648,NA,NA,5.219997488,3.789995756,0.379999995,3146
6300,In-Channel,Concavity,Bowl Transition,19,19,24.91999181,NA,NA,NA,NA,0.230000004,3146
6301,In-Channel,Concavity,Bowl Transition,20,20,0.279999908,NA,NA,NA,NA,0.219999999,3146
6302,In-Channel,Concavity,Bowl Transition,21,21,6.189997966,NA,NA,NA,NA,0.219999999,3146
6303,In-Channel,Concavity,Bowl Transition,22,22,0.959999685,NA,NA,0.190054633,NA,0.300000012,3146
6304,In-Channel,Concavity,Bowl Transition,23,23,0.279999906,NA,NA,NA,NA,0.109999999,3146
6305,In-Channel,Concavity,Bowl Transition,24,24,52.26998278,NA,NA,10.83983058,0.930011021,0.230000004,3146
6306,In-Channel,Concavity,Bowl Transition,25,25,75.61997513,NA,NA,11.38996089,NA,0.239999995,3146
6307,In-Channel,Concavity,Bowl Transition,26,26,56.27998141,NA,NA,7.889992218,NA,0.25999999,3146
6308,In-Channel,Concavity,Bowl Transition,27,27,22.58006812,NA,NA,3.869971816,NA,0.340000004,3146
6309,In-Channel,Concavity,Trough,28,28,195.6499023,NA,NA,135.92991,34.10000076,0.589999974,3146
6310,In-Channel,Concavity,Trough,29,29,8.069997347,NA,NA,0.63000937,NA,0.189999998,3146
6311,In-Channel,Concavity,Trough,30,30,2.589999139,NA,NA,1.500003434,NA,0.439999998,3146
6312,In-Channel,Concavity,Trough,31,31,56.13998153,NA,NA,27.02002994,9.870009376,0.389999986,3146
6313,In-Channel,Concavity,Trough,32,32,28.58999059,NA,NA,26.82999392,26.21997749,0.920000017,3146
6314,In-Channel,Concavity,Trough,33,33,7.449997543,NA,NA,NA,NA,0.079999998,3146
6315,In-Channel,Concavity,Trough,34,34,11.46999621,NA,NA,1.52E-06,NA,0.189999998,3146
6316,In-Channel,Concavity,Trough,35,35,3.019999003,NA,NA,NA,NA,0.200000003,3146
6317,In-Channel,Concavity,Trough,36,36,96.88996812,NA,NA,8.319958129,0.920080626,0.189999998,3146
6318,In-Channel,Concavity,Trough,37,37,66.60997805,NA,NA,23.0398398,NA,0.270000011,3146
6319,In-Channel,Concavity,Trough,38,38,15.83999479,NA,NA,0.830081553,NA,0.25,3146
6320,In-Channel,Concavity,Trough,39,39,47.01998454,NA,NA,8.069990356,NA,0.25,3146
6321,In-Channel,Concavity,Trough,40,40,2.03999933,NA,NA,1.790005746,NA,0.469999999,3146
6322,In-Channel,Concavity,Trough,41,41,2.119999311,NA,NA,2.119999311,NA,0.540000021,3146
6323,In-Channel,Concavity,Trough,42,42,1.379999543,NA,NA,1.379999543,NA,0.75999999,3146
6324,In-Channel,Concavity,Trough,43,43,2.879999052,NA,NA,2.879999052,NA,0.769999981,3146
6325,In-Channel,Concavity,Trough,46,46,53.14001828,NA,NA,27.90006903,1.810025008,0.400000006,3146
6326,In-Channel,Convexity,Mound,47,47,2.069995669,NA,NA,NA,NA,0.079999998,3146
6327,In-Channel,Convexity,Mound,48,48,1.599994015,NA,NA,4.01E-06,NA,0.079999998,3146
6328,In-Channel,Convexity,Mound,49,49,4.900085449,NA,NA,NA,NA,0.079999998,3146
6329,In-Channel,Convexity,Mound,50,50,2.279999253,NA,NA,2.279999253,1.209994983,0.795000017,3146
6330,In-Channel,Convexity,Mound,51,51,8.049929072,NA,NA,0.840007768,1.08E-06,0.079999998,3146
6331,In-Channel,Convexity,Mound,53,53,4.959998356,NA,NA,0.020008577,1.50E-06,0.159999996,3146
6332,In-Channel,Convexity,Mound,54,54,3.579997275,NA,NA,NA,NA,0.079999998,3146
6333,In-Channel,Convexity,Mound,55,55,15.68976708,NA,NA,NA,NA,0.079999998,3146
6334,In-Channel,Convexity,Mound,56,56,18.11956499,NA,NA,2.33986917,NA,0.079999998,3146
6335,In-Channel,Convexity,Mound,57,57,29.66053184,NA,NA,0.430061051,NA,0.079999998,3146
6336,In-Channel,Convexity,Mound,58,58,19.41038357,NA,NA,1.080143283,NA,0.170000002,3146
6337,In-Channel,Convexity,Mound Transition,59,59,5.729993036,NA,NA,2.119990631,NA,0.289999992,3146
6338,In-Channel,Convexity,Mound Transition,60,60,0.459999848,NA,NA,NA,NA,0.079999998,3146
6339,In-Channel,Convexity,Mound Transition,61,61,1.36999955,NA,NA,0.959989754,NA,0.5,3146
6340,In-Channel,Convexity,Mound Transition,62,62,2.089999314,NA,NA,0.470000686,NA,0.340000004,3146
6341,In-Channel,Convexity,Mound Transition,63,63,4.969998365,NA,NA,3.199953539,NA,0.469999999,3146
6342,In-Channel,Convexity,Mound Transition,64,64,16.89001734,NA,NA,4.390037423,NA,0.079999998,3146
6343,In-Channel,Convexity,Mound Transition,65,65,20.70999319,NA,NA,5.05996785,NA,0.25999999,3146
6344,In-Channel,Convexity,Mound Transition,66,66,0.11999996,NA,NA,0.11999996,0.030006328,0.730000019,3146
6345,In-Channel,Convexity,Mound Transition,67,67,0.309999899,NA,NA,0.309999899,0.069995197,0.810000002,3146
6346,In-Channel,Convexity,Mound Transition,68,68,27.47999095,NA,NA,21.77994826,9.889996874,0.560000002,3146
6347,In-Channel,Convexity,Mound Transition,69,69,9.309984822,NA,NA,4.330000401,1.010001315,0.38499999,3146
6348,In-Channel,Convexity,Mound Transition,70,70,0.849999724,NA,NA,0.360007407,0.230014066,0.079999998,3146
6349,In-Channel,Convexity,Mound Transition,71,71,1.069999648,NA,NA,NA,NA,0.209999993,3146
6350,In-Channel,Convexity,Mound Transition,72,72,1.949999359,NA,NA,NA,NA,0.079999998,3146
6351,In-Channel,Convexity,Mound Transition,73,73,1.08999964,NA,NA,NA,NA,0.079999998,3146
6352,In-Channel,Convexity,Mound Transition,74,74,1.869999383,NA,NA,NA,NA,0.079999998,3146
6353,In-Channel,Convexity,Mound Transition,75,75,8.089996144,NA,NA,NA,NA,0.079999998,3146
6354,In-Channel,Convexity,Mound Transition,76,76,0.269999909,NA,NA,NA,NA,0.270000011,3146
6355,In-Channel,Convexity,Mound Transition,77,77,23.48997328,NA,NA,1.989991935,NA,0.140000001,3146
6356,In-Channel,Convexity,Mound Transition,78,78,3.660060665,NA,NA,0.04001698,NA,0.079999998,3146
6357,In-Channel,Convexity,Mound Transition,80,80,0.329999903,NA,NA,0.329999903,NA,0.540000021,3146
6358,In-Channel,Convexity,Mound Transition,81,81,0.159999958,NA,NA,0.159999958,NA,0.529999971,3146
6359,In-Channel,Convexity,Mound Transition,82,82,26.4701279,NA,NA,2.760144721,NA,0.219999999,3146
6360,In-Channel,Convexity,Mound Transition,83,83,0.209999923,NA,NA,0.170001945,NA,0.409999996,3146
6361,In-Channel,Convexity,Mound Transition,84,84,0.239999932,NA,NA,0.020003095,NA,0.25999999,3146
6362,In-Channel,Convexity,Mound Transition,85,85,6.929929064,NA,NA,1.289975179,NA,0.079999998,3146
6363,In-Channel,Convexity,Mound Transition,86,86,4.219998608,NA,NA,4.219998608,0.119999984,0.5,3146
6364,In-Channel,Convexity,Mound Transition,87,87,2.659999125,NA,NA,2.120049433,0.730021162,0.75999999,3146
6365,In-Channel,Convexity,Mound Transition,89,89,0.159999942,NA,NA,NA,NA,0.155000001,3146
6366,In-Channel,Convexity,Mound Transition,91,91,0.060003954,NA,NA,NA,NA,0.239999995,3146
6367,In-Channel,Convexity,Mound Transition,92,92,12.24000791,NA,NA,8.620206654,NA,0.419999987,3146
6368,In-Channel,Convexity,Saddle,93,93,7.559997516,NA,NA,5.150027809,3.34001337,0.649999976,3146
6369,In-Channel,Convexity,Saddle,94,94,35.24998839,NA,NA,NA,NA,0.230000004,3146
6370,In-Channel,Convexity,Saddle,95,95,14.69999515,NA,NA,1.320012251,NA,0.270000011,3146
6371,In-Channel,Convexity,Saddle,96,96,83.88997236,NA,NA,0.029994006,NA,0.230000004,3146
6372,In-Channel,Convexity,Saddle,97,97,70.37994248,NA,NA,42.07980188,2.899939479,0.449999988,3146
6373,In-Channel,Planar,Plane,98,98,4.159998632,NA,NA,3.859980399,1.719950955,0.764999986,3146
6374,In-Channel,Planar,Plane,99,99,376.7798351,NA,NA,256.869961,46.68992221,0.540000021,3146
6375,In-Channel,Planar,Plane,100,100,1.229999601,NA,NA,0.710001713,0.700002166,0.920000017,3146
6376,In-Channel,Planar,Plane,101,101,6.189997962,NA,NA,NA,NA,0.079999998,3146
6377,In-Channel,Planar,Plane,102,102,4.109998653,NA,NA,NA,NA,0.079999998,3146
6378,In-Channel,Planar,Plane,103,103,11.24999629,NA,NA,NA,NA,0.100000001,3146
6379,In-Channel,Planar,Plane,104,104,2.139999295,NA,NA,NA,NA,0.180000007,3146
6380,In-Channel,Planar,Plane,105,105,24.98999179,NA,NA,2.059996947,0.019995766,0.140000001,3146
6381,In-Channel,Planar,Plane,106,106,7.820057037,NA,NA,0.470029389,NA,0.079999998,3146
6382,In-Channel,Planar,Plane,108,108,14.39003188,NA,NA,4.940075051,NA,0.230000004,3146
6383,In-Channel,Planar,Plane,109,109,2.269999248,NA,NA,NA,NA,0.230000004,3146
6384,In-Channel,Planar,Plane,110,110,2.789999079,NA,NA,NA,NA,0.230000004,3146
6385,In-Channel,Planar,Plane,111,111,1.879999349,NA,NA,0.919991586,NA,0.409999996,3146
6386,In-Channel,Planar,Plane,112,112,17.78999414,NA,NA,0.810002891,NA,0.230000004,3146
6387,In-Channel,Planar,Plane,113,113,1.349999569,NA,NA,NA,NA,0.25999999,3146
6388,In-Channel,Planar,Plane,114,114,18.68998119,NA,NA,10.09991163,NA,0.419999987,3146
6389,In-Channel,Planar,Plane,115,115,5.169998295,NA,NA,2.850052546,0.719989516,0.600000024,3146
6390,In-Channel,Planar,Plane,117,117,38.44000324,NA,NA,36.44995739,0.179999956,0.5,3146
6391,In-Channel,Planar,Plane,118,118,4.890002376,NA,NA,3.750014012,NA,0.419999987,3146
6392,In-Channel,Planar,Wall,119,119,4.189987984,NA,NA,0.939996742,NA,0.079999998,3146
6393,In-Channel,Planar,Wall,120,120,6.779926605,NA,NA,0.909994168,NA,0.079999998,3146
6394,In-Channel,Planar,Wall,121,121,33.66016492,NA,NA,12.37016418,3.520104786,0.079999998,3146
6395,In-Channel,Planar,Wall,122,122,6.319806094,NA,NA,NA,NA,0.079999998,3146
6396,In-Channel,Planar,Wall,123,123,0.729937993,NA,NA,NA,NA,0.079999998,3146
6397,In-Channel,Planar,Wall,124,124,37.86128073,NA,NA,4.620321155,0.300042574,0.079999998,3146
6398,In-Channel,Planar,Wall,125,125,0.230029773,NA,NA,NA,NA,0.079999998,3146
6399,In-Channel,Planar,Wall,126,126,64.12945157,NA,NA,20.39970386,NA,0.25,3146
6400,In-Channel,Planar,Wall,127,127,1.570005832,NA,NA,NA,NA,0.170000002,3146
6401,In-Channel,Planar,Wall,128,128,22.79987103,NA,NA,9.119861806,0.209989753,0.400000006,3146
6403,In-Channel,Concavity,Bowl,1,1,0.470000045,NA,NA,NA,NA,0.079999998,3161
6404,In-Channel,Concavity,Bowl,2,2,0.44000004,NA,NA,0.279994267,NA,0.620000005,3161
6405,In-Channel,Concavity,Bowl,4,4,0.620000055,NA,NA,0.169995995,NA,0.379999995,3161
6406,In-Channel,Concavity,Bowl,5,5,0.440000044,NA,NA,NA,NA,0.079999998,3161
6407,In-Channel,Concavity,Bowl,6,6,1.380000128,NA,NA,0.359977988,NA,0.149999999,3161
6408,In-Channel,Concavity,Bowl,7,7,2.680000255,NA,NA,1.009957716,NA,0.289999992,3161
6409,In-Channel,Concavity,Bowl,8,8,1.480000143,NA,NA,1.23995253,NA,0.449999988,3161
6410,In-Channel,Concavity,Bowl,9,9,0.80000007,NA,NA,0.579942928,NA,0.540000021,3161
6411,In-Channel,Concavity,Bowl,10,10,0.470000048,NA,NA,0.440001517,NA,0.670000017,3161
